general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Miami Heat,73.0,44.0,29.0,0.603,48.6,112.0,39.5,84.4,46.8,13.4,35.4,37.9,19.7,25.2,78.3,8.5,35.9,44.4,25.9,14.9,7.5,4.5,4.1,20.6,21.7,2.9,Miami Heat,73.0,44.0,29.0,3549.0,111.9,109.3,2.7,65.7,1.74,18.8,25.7,75.3,51.2,14.9,54.7,58.7,98.7,52.5,7306.0,Miami Heat,73.0,44.0,29.0,48.6,109.3,35.9,75.3,7.5,4.5,17.9,12.8,11.4,44.1,Miami Heat,73.0,44.0,29.0,48.6,38.8,86.7,44.8,13.1,37.7,34.7,18.4,23.6,78.3,9.2,33.3,42.5,24.6,14.0,7.5,4.1,4.5,21.7,20.6,109.1,-2.9,Miami Heat,36.0,18.0,18.0,50.0,4.3,9.1,2.7,7.1,37.7,0.9,3.3,27.7,2.8,3.8,72.3,0.8,2.6,3.4,1.7,0.8,0.4,0.6,0.2,2.1,2.7,-1.1,Miami Heat,36.0,18.0,18.0,153.0,102.2,116.2,-14.0,61.9,2.07,14.0,30.1,67.9,48.1,9.1,44.2,51.4,99.18,43.1,Miami Heat,36.0,18.0,18.0,4.3,3.4,7.6,44.5,1.1,3.1,34.5,2.4,2.8,84.2,1.1,3.1,4.2,1.8,0.9,0.4,0.2,0.6,2.7,2.1,10.2,1.1
Philadelphia 76ers,73.0,43.0,30.0,0.589,48.2,110.7,41.1,87.9,46.8,11.6,31.6,36.8,16.9,22.4,75.5,10.5,35.0,45.4,25.8,14.2,8.0,5.3,4.0,20.9,20.5,2.4,Philadelphia 76ers,73.0,43.0,30.0,3519.0,110.7,108.4,2.3,62.8,1.82,18.5,28.1,75.3,51.6,14.2,53.4,56.6,99.59,52.3,7304.0,Philadelphia 76ers,73.0,43.0,30.0,48.2,108.4,35.0,75.3,8.0,5.3,16.4,11.6,13.7,48.1,Philadelphia 76ers,73.0,43.0,30.0,48.2,39.8,86.0,46.3,10.4,29.4,35.3,18.4,24.5,75.1,8.6,33.2,41.8,22.8,13.8,7.0,4.0,5.3,20.5,20.9,108.4,-2.4,Philadelphia 76ers,44.0,26.0,18.0,59.1,3.1,7.3,2.1,5.0,42.5,0.6,1.9,33.3,2.4,2.8,86.3,0.7,2.1,2.8,1.2,1.0,0.5,0.4,0.2,2.0,2.0,0.5,Philadelphia 76ers,44.0,26.0,18.0,135.0,107.7,104.9,2.8,57.4,1.23,13.7,29.7,74.4,51.7,14.7,48.9,58.6,104.88,53.8,Philadelphia 76ers,44.0,26.0,18.0,3.1,2.1,4.7,44.0,0.5,1.6,32.4,2.2,3.0,72.4,0.4,2.0,2.5,1.1,0.8,0.5,0.2,0.4,2.0,2.0,6.9,-0.5
Dallas Mavericks,75.0,43.0,32.0,0.573,48.5,117.0,41.7,90.3,46.1,15.1,41.3,36.7,18.6,23.8,77.9,10.5,36.4,46.9,24.7,12.7,6.1,4.8,4.1,19.5,21.3,4.9,Dallas Mavericks,75.0,43.0,32.0,3635.0,115.9,111.2,4.8,59.2,1.94,17.7,27.5,74.0,50.9,12.6,54.5,58.1,99.89,52.1,7569.0,Dallas Mavericks,75.0,43.0,32.0,48.5,111.2,36.4,74.0,6.1,4.8,14.3,13.4,16.4,48.8,Dallas Mavericks,75.0,43.0,32.0,48.5,41.9,91.6,45.8,12.3,34.9,35.1,16.0,21.0,76.0,10.4,35.0,45.4,23.9,11.9,7.0,4.1,4.8,21.3,19.5,112.1,-4.9,Dallas Mavericks,41.0,17.0,24.0,41.5,4.0,8.6,2.7,7.0,38.2,0.9,3.6,25.7,2.3,3.3,70.9,1.0,3.0,3.9,1.4,1.0,0.3,0.4,0.5,2.3,2.6,-0.4,Dallas Mavericks,41.0,17.0,24.0,163.0,99.2,109.6,-10.4,52.3,1.39,12.2,31.1,70.5,50.4,11.6,44.9,51.0,101.17,46.7,Dallas Mavericks,41.0,17.0,24.0,4.0,2.9,7.0,41.5,1.0,2.8,36.5,2.1,2.8,74.1,1.0,2.8,3.8,1.3,0.7,0.6,0.5,0.4,2.6,2.3,8.9,0.4
Brooklyn Nets,72.0,35.0,37.0,0.486,48.6,111.8,40.4,90.3,44.8,13.1,38.1,34.3,17.9,24.1,74.5,10.6,37.3,47.9,24.5,15.3,6.4,4.5,5.3,21.0,21.1,-0.6,Brooklyn Nets,72.0,35.0,37.0,3496.0,108.7,109.2,-0.5,60.6,1.6,17.3,28.0,73.6,51.1,14.8,52.0,55.4,101.7,50.0,7404.0,Brooklyn Nets,72.0,35.0,37.0,48.6,109.2,37.3,73.6,6.4,4.5,17.0,13.2,13.1,46.4,Brooklyn Nets,72.0,35.0,37.0,48.6,41.4,92.9,44.6,12.2,34.8,35.0,17.4,22.6,76.9,10.6,35.3,45.9,22.6,12.8,7.7,5.3,4.5,21.1,21.0,112.3,0.6,Brooklyn Nets,40.0,20.0,20.0,50.0,4.4,10.5,3.4,8.0,43.1,0.9,2.9,29.3,2.8,3.6,77.6,1.3,3.1,4.4,1.6,1.2,0.4,0.4,0.6,2.4,2.5,0.7,Brooklyn Nets,40.0,20.0,20.0,175.0,112.0,108.9,3.2,47.4,1.35,12.6,39.6,67.5,53.6,12.8,48.4,55.0,100.83,52.8,Brooklyn Nets,40.0,20.0,20.0,4.4,3.3,8.0,41.2,0.9,3.0,30.3,2.4,3.0,79.8,1.0,2.5,3.6,1.6,1.0,0.7,0.6,0.4,2.5,2.4,9.8,-0.7
Portland Trail Blazers,74.0,35.0,39.0,0.473,48.2,115.0,42.2,91.2,46.3,12.9,34.1,37.7,17.7,22.1,80.4,10.2,35.1,45.3,20.6,12.8,6.3,6.1,4.9,21.7,20.1,-1.1,Portland Trail Blazers,74.0,35.0,39.0,3567.0,113.2,114.3,-1.1,48.8,1.61,15.2,26.6,71.2,49.2,12.6,53.3,57.0,101.17,48.6,7519.0,Portland Trail Blazers,74.0,35.0,39.0,48.2,114.3,35.1,71.2,6.3,6.1,14.5,15.5,14.8,47.0,Portland Trail Blazers,74.0,35.0,39.0,48.2,41.8,91.6,45.6,13.6,35.4,38.3,19.1,24.7,77.1,11.5,35.4,46.9,24.9,12.9,6.8,4.9,6.1,20.1,21.7,116.1,1.1,Portland Trail Blazers,37.0,22.0,15.0,59.5,3.6,9.4,3.1,6.6,47.2,1.1,2.7,40.0,2.0,2.5,79.8,0.6,2.4,3.1,1.4,0.5,0.5,0.6,0.4,1.6,1.9,0.6,Portland Trail Blazers,37.0,22.0,15.0,134.0,119.7,112.9,6.8,44.0,2.83,13.6,25.0,60.8,43.7,6.2,55.3,60.4,103.57,54.9,Portland Trail Blazers,37.0,22.0,15.0,3.6,3.0,6.9,43.3,0.9,2.8,31.4,1.9,2.4,80.0,1.2,2.6,3.9,1.6,1.1,0.3,0.4,0.6,1.9,1.6,8.8,-0.6
Memphis Grizzlies,73.0,34.0,39.0,0.466,48.1,112.6,42.5,90.9,46.8,10.9,31.5,34.7,16.6,21.8,76.3,10.3,36.2,46.5,26.9,15.2,7.9,5.5,5.3,21.2,20.2,-1.1,Memphis Grizzlies,73.0,34.0,39.0,3514.0,108.7,109.7,-1.0,63.3,1.77,18.7,27.1,73.3,50.6,14.7,52.8,56.1,103.31,50.7,7562.0,Memphis Grizzlies,73.0,34.0,39.0,48.1,109.7,36.2,73.3,7.9,5.5,17.9,13.6,13.9,45.3,Memphis Grizzlies,73.0,34.0,39.0,48.1,40.6,90.3,45.0,12.9,35.3,36.5,19.6,25.0,78.2,10.4,34.5,44.9,24.8,14.8,8.0,5.3,5.5,20.2,21.2,113.7,1.1,Memphis Grizzlies,30.0,13.0,17.0,43.3,3.2,7.5,2.6,6.1,43.4,0.5,2.1,22.6,1.8,2.4,74.6,0.9,2.4,3.3,1.3,1.1,0.3,0.4,0.4,2.2,1.7,-1.3,Memphis Grizzlies,30.0,13.0,17.0,97.0,100.9,117.3,-16.4,50.6,1.18,13.4,35.4,71.3,52.9,15.2,47.3,52.8,110.73,41.0,Memphis Grizzlies,30.0,13.0,17.0,3.2,2.6,5.8,44.8,1.0,2.5,39.5,2.6,3.4,77.2,0.7,2.2,2.9,1.3,0.7,0.6,0.4,0.4,1.7,2.2,8.8,1.3
Phoenix Suns,73.0,34.0,39.0,0.466,48.2,113.6,41.2,88.1,46.8,11.4,31.8,35.8,19.9,23.8,83.4,9.8,33.8,43.5,27.2,14.8,7.7,4.0,5.5,22.0,22.6,0.2,Phoenix Suns,73.0,34.0,39.0,3519.0,111.3,110.8,0.5,66.1,1.84,19.2,26.1,73.4,49.8,14.5,53.2,57.6,101.74,51.2,7449.0,Phoenix Suns,73.0,34.0,39.0,48.2,110.8,33.8,73.4,7.7,4.0,16.6,12.5,12.7,49.8,Phoenix Suns,73.0,34.0,39.0,48.2,41.2,87.4,47.2,11.6,32.0,36.3,19.3,24.5,78.8,9.1,34.2,43.3,23.6,15.6,7.9,5.5,4.0,22.6,22.0,113.4,-0.2,Phoenix Suns,37.0,16.0,21.0,43.2,3.5,8.9,2.6,6.1,43.8,0.6,2.3,27.1,3.0,3.5,86.2,0.8,2.6,3.4,1.5,0.9,0.6,0.3,0.6,2.5,2.3,-0.3,Phoenix Suns,37.0,16.0,21.0,130.0,109.2,113.6,-4.3,56.1,1.57,14.0,26.1,73.4,49.8,11.6,48.9,58.9,111.75,50.2,Phoenix Suns,37.0,16.0,21.0,3.5,2.7,6.1,44.2,0.8,2.3,33.3,3.1,3.8,81.0,0.6,2.5,3.2,1.2,0.8,0.4,0.6,0.3,2.3,2.5,9.3,0.3
Orlando Magic,73.0,33.0,40.0,0.452,48.1,107.3,39.3,88.6,44.4,11.1,32.2,34.3,17.6,22.7,77.4,10.3,34.2,44.5,23.9,12.8,8.2,5.4,4.6,18.3,19.5,-1.0,Orlando Magic,73.0,33.0,40.0,3514.0,107.9,109.2,-1.3,60.8,1.86,17.5,26.7,74.9,50.0,12.9,50.6,54.4,98.99,49.6,7255.0,Orlando Magic,73.0,33.0,40.0,48.1,109.2,34.2,74.9,8.2,5.4,14.3,11.2,11.9,46.3,Orlando Magic,73.0,33.0,40.0,48.1,40.4,86.9,46.5,12.2,33.6,36.4,15.3,19.8,77.1,9.0,35.8,44.9,24.7,14.6,7.0,4.6,5.4,19.5,18.3,108.3,1.0,Orlando Magic,34.0,14.0,20.0,41.2,3.6,7.5,2.5,6.4,39.8,0.8,2.7,29.7,1.6,2.2,74.3,0.7,2.8,3.5,1.6,1.2,0.5,0.4,0.4,2.1,1.7,-0.7,Orlando Magic,34.0,14.0,20.0,122.0,94.8,103.0,-8.2,64.0,1.38,15.4,26.7,75.8,50.9,14.9,46.1,51.1,106.24,42.8,Orlando Magic,34.0,14.0,20.0,3.6,2.8,6.4,44.4,0.8,2.4,34.6,1.7,2.3,74.7,0.7,2.7,3.4,1.7,1.0,0.7,0.4,0.4,1.7,2.1,8.2,0.7
San Antonio Spurs,71.0,32.0,39.0,0.451,48.5,114.1,42.2,89.4,47.2,10.7,28.5,37.6,19.0,23.4,81.0,9.0,35.6,44.6,24.7,12.6,7.3,5.5,4.3,19.4,20.1,-1.1,San Antonio Spurs,71.0,32.0,39.0,3443.0,111.7,112.6,-0.9,58.5,1.96,17.9,23.3,75.1,49.5,12.3,53.1,57.2,101.14,50.2,7249.0,San Antonio Spurs,71.0,32.0,39.0,48.5,112.6,35.6,75.1,7.3,5.5,15.1,13.6,13.0,48.2,San Antonio Spurs,71.0,32.0,39.0,48.5,42.3,90.2,46.9,13.1,35.1,37.3,17.4,22.5,77.7,9.4,35.9,45.3,25.7,13.2,6.8,4.3,5.5,20.1,19.4,115.2,1.1,San Antonio Spurs,45.0,18.0,27.0,40.0,3.9,8.9,3.1,7.1,43.6,0.8,2.4,34.6,1.9,2.7,71.7,0.7,2.6,3.3,1.5,0.8,0.4,0.4,0.5,2.3,2.1,-0.5,San Antonio Spurs,45.0,18.0,27.0,175.0,107.2,111.3,-4.1,48.9,2.0,13.9,25.6,66.7,45.5,9.1,49.4,53.9,103.53,45.0,San Antonio Spurs,45.0,18.0,27.0,3.9,3.0,6.9,42.8,0.9,2.8,32.3,2.6,3.0,85.3,0.9,3.0,4.0,1.5,1.0,0.3,0.5,0.4,2.1,2.3,9.4,0.5
Sacramento Kings,72.0,31.0,41.0,0.431,48.5,110.1,40.9,88.4,46.2,12.7,34.9,36.4,15.7,20.3,77.0,9.7,32.9,42.6,23.8,14.5,7.7,4.1,4.2,22.2,19.5,-2.0,Sacramento Kings,72.0,31.0,41.0,3491.0,109.5,111.4,-1.9,58.2,1.64,17.4,25.8,73.6,49.2,14.4,53.4,56.6,99.6,47.9,7239.0,Sacramento Kings,72.0,31.0,41.0,48.5,111.4,32.9,73.6,7.7,4.1,16.5,11.9,12.1,46.6,Sacramento Kings,72.0,31.0,41.0,48.5,40.3,85.5,47.1,12.4,34.8,35.7,19.2,24.3,79.0,9.1,34.5,43.5,24.9,15.2,7.7,4.2,4.1,19.5,22.2,112.1,2.0,Sacramento Kings,39.0,19.0,20.0,48.7,3.6,8.4,2.8,6.8,42.0,0.9,3.0,30.5,1.8,2.2,81.6,0.8,2.0,2.8,1.3,0.7,0.5,0.4,0.4,2.5,2.0,-0.3,Sacramento Kings,39.0,19.0,20.0,142.0,108.2,110.7,-2.5,45.9,1.82,12.8,30.7,65.7,46.5,9.2,48.9,54.4,103.25,43.5,Sacramento Kings,39.0,19.0,20.0,3.6,2.6,5.9,45.0,0.6,2.1,30.9,2.8,3.5,81.5,0.7,2.7,3.4,1.5,1.0,0.3,0.4,0.4,2.0,2.5,8.7,0.3
New Orleans Pelicans,72.0,30.0,42.0,0.417,48.4,115.8,42.6,91.6,46.5,13.6,36.9,37.0,17.1,23.4,72.9,11.1,35.4,46.5,26.8,16.4,7.5,5.0,4.8,21.2,21.1,-1.3,New Orleans Pelicans,72.0,30.0,42.0,3486.0,110.5,111.8,-1.3,63.0,1.64,18.4,28.7,72.9,50.8,15.6,53.9,56.8,103.89,49.5,7548.0,New Orleans Pelicans,72.0,30.0,42.0,48.4,111.8,35.4,72.9,7.5,5.0,19.6,13.6,15.4,52.2,New Orleans Pelicans,72.0,30.0,42.0,48.4,42.7,91.8,46.5,12.2,33.9,36.1,19.4,24.7,78.9,10.1,34.7,44.8,24.5,14.5,8.5,4.8,5.0,21.1,21.2,117.1,1.3,New Orleans Pelicans,41.0,13.0,28.0,31.7,3.5,6.7,2.2,6.0,36.6,0.7,2.4,28.0,1.6,2.6,63.2,0.8,2.4,3.2,1.1,0.6,0.4,0.4,0.3,2.2,1.9,-2.5,New Orleans Pelicans,41.0,13.0,28.0,143.0,93.9,117.1,-23.3,51.1,1.84,12.1,26.2,70.5,47.0,8.5,42.3,47.0,102.71,32.0,New Orleans Pelicans,41.0,13.0,28.0,3.5,2.8,6.1,44.8,0.7,2.1,34.5,2.9,3.4,87.0,0.8,2.9,3.6,1.2,0.7,0.3,0.3,0.4,1.9,2.2,9.2,2.5
Charlotte Hornets,65.0,23.0,42.0,0.354,48.5,102.9,37.3,85.9,43.4,12.1,34.3,35.2,16.2,21.6,74.8,11.0,31.8,42.8,23.8,14.6,6.6,4.1,5.0,18.8,20.6,-6.8,Charlotte Hornets,65.0,23.0,42.0,3150.0,105.9,112.8,-7.0,63.9,1.63,17.7,28.0,70.6,48.6,15.0,50.4,53.9,96.24,45.5,6317.0,Charlotte Hornets,65.0,23.0,42.0,48.5,112.8,31.8,70.6,6.6,4.1,16.8,13.2,11.8,50.5,Charlotte Hornets,65.0,23.0,42.0,48.5,41.7,87.5,47.6,12.4,35.1,35.2,14.0,18.4,75.8,10.9,35.0,46.0,26.6,14.4,8.0,5.0,4.1,20.6,18.8,109.6,6.8,Charlotte Hornets,34.0,17.0,17.0,50.0,4.4,10.6,3.3,6.6,49.6,1.3,3.0,42.6,2.7,3.5,77.5,0.9,2.8,3.6,1.8,1.2,0.4,0.5,0.2,2.2,2.6,0.9,Charlotte Hornets,34.0,17.0,17.0,148.0,120.8,110.1,10.7,53.6,1.5,15.4,28.9,65.6,49.3,13.4,59.1,64.6,96.37,55.5,Charlotte Hornets,34.0,17.0,17.0,4.4,3.3,7.6,43.2,1.1,3.3,34.2,1.9,2.6,75.0,1.3,2.6,3.9,1.9,0.9,0.6,0.2,0.5,2.6,2.2,9.6,-0.9
Washington Wizards,72.0,25.0,47.0,0.347,48.2,114.4,41.5,90.9,45.7,12.0,32.6,36.8,19.4,24.6,78.8,10.2,31.9,42.0,25.0,14.2,8.0,4.3,5.0,22.7,22.2,-4.7,Washington Wizards,72.0,25.0,47.0,3471.0,110.2,114.7,-4.5,60.2,1.77,17.6,26.2,71.2,47.8,13.6,52.3,56.2,103.38,47.3,7475.0,Washington Wizards,72.0,25.0,47.0,48.2,114.7,31.9,71.2,8.0,4.3,16.7,14.4,12.7,51.4,Washington Wizards,72.0,25.0,47.0,48.2,43.1,88.4,48.8,12.4,33.1,37.6,20.4,26.3,77.8,10.5,35.7,46.2,25.2,16.2,7.5,5.0,4.3,22.2,22.7,119.1,4.7,Washington Wizards,35.0,14.0,21.0,40.0,3.0,6.3,1.9,5.2,35.7,0.6,2.0,30.0,2.0,2.3,84.1,0.8,1.8,2.7,1.1,0.6,0.4,0.2,0.5,1.9,1.8,-1.5,Washington Wizards,35.0,14.0,21.0,103.0,100.9,117.7,-16.8,56.9,1.76,12.6,31.1,67.0,47.8,9.6,41.5,50.4,104.57,38.0,Washington Wizards,35.0,14.0,21.0,3.0,2.3,5.0,46.6,0.8,2.1,38.4,2.4,3.1,77.6,0.8,2.2,3.0,1.3,0.8,0.3,0.5,0.2,1.8,1.9,7.8,1.5
Chicago Bulls,65.0,22.0,43.0,0.338,48.2,106.8,39.6,88.6,44.7,12.2,35.1,34.8,15.5,20.5,75.5,10.5,31.4,41.9,23.2,15.5,10.0,4.1,5.9,21.8,19.2,-3.1,Chicago Bulls,65.0,22.0,43.0,3135.0,105.8,108.9,-3.1,58.7,1.5,16.9,26.7,71.9,48.1,15.3,51.5,54.7,100.46,46.6,6563.0,Chicago Bulls,65.0,22.0,43.0,48.2,108.9,31.4,71.9,10.0,4.1,17.8,12.7,12.5,49.6,Chicago Bulls,65.0,22.0,43.0,48.2,39.5,82.5,47.9,11.2,31.6,35.3,19.7,26.0,75.9,10.2,35.4,45.5,25.4,18.3,8.2,5.9,4.1,19.2,21.8,109.9,3.1,Chicago Bulls,38.0,13.0,25.0,34.2,3.1,6.7,2.0,5.1,39.6,0.9,2.4,35.9,1.9,2.2,85.5,0.7,1.7,2.3,1.1,0.8,0.4,0.2,0.5,2.1,1.7,-1.7,Chicago Bulls,38.0,13.0,25.0,119.0,107.1,123.0,-15.9,56.6,1.39,13.7,31.7,56.9,44.3,13.0,48.2,56.0,100.74,37.6,Chicago Bulls,38.0,13.0,25.0,3.1,2.6,5.5,47.4,0.8,2.2,39.0,2.4,3.1,77.1,1.1,2.0,3.1,1.4,0.8,0.4,0.5,0.2,1.7,2.1,8.4,1.7
New York Knicks,66.0,21.0,45.0,0.318,48.4,105.8,40.0,89.3,44.7,9.6,28.4,33.7,16.3,23.5,69.4,12.0,34.5,46.5,22.1,14.3,7.6,4.7,5.0,22.2,19.8,-6.5,New York Knicks,66.0,21.0,45.0,3193.0,105.9,112.4,-6.5,55.2,1.54,16.0,30.0,74.2,51.3,14.3,50.1,53.1,99.11,46.1,6594.0,New York Knicks,66.0,21.0,45.0,48.4,112.4,34.5,74.2,7.6,4.7,17.5,12.6,12.8,43.8,New York Knicks,66.0,21.0,45.0,48.4,39.9,86.0,46.3,13.3,34.9,38.1,19.2,25.7,74.9,9.6,34.6,44.2,24.3,13.7,7.2,5.0,4.7,19.8,22.2,112.3,6.5,New York Knicks,34.0,14.0,20.0,41.2,4.0,8.7,3.0,7.1,42.0,0.6,2.1,30.1,2.1,2.8,72.9,1.4,2.8,4.2,1.5,1.0,0.7,0.5,0.6,2.6,2.1,-0.3,New York Knicks,34.0,14.0,20.0,137.0,104.6,105.2,-0.6,49.0,1.52,12.7,39.6,73.2,55.5,11.7,46.5,51.9,100.55,49.1,New York Knicks,34.0,14.0,20.0,4.0,2.6,6.5,39.5,1.0,2.9,33.7,2.9,3.4,85.2,0.7,2.6,3.3,1.3,1.1,0.4,0.6,0.5,2.1,2.6,9.0,0.3
Detroit Pistons,66.0,20.0,46.0,0.303,48.4,107.2,39.3,85.7,45.9,12.0,32.7,36.7,16.6,22.4,74.3,9.8,32.0,41.7,24.1,15.3,7.4,4.5,5.6,19.7,19.8,-3.6,Detroit Pistons,66.0,20.0,46.0,3193.0,108.8,112.3,-3.5,61.2,1.58,17.7,27.7,71.7,49.3,15.5,52.9,56.1,97.86,47.3,6507.0,Detroit Pistons,66.0,20.0,46.0,48.4,112.3,32.0,71.7,7.4,4.5,17.3,13.2,12.7,52.0,Detroit Pistons,66.0,20.0,46.0,48.4,41.9,87.3,48.0,10.7,29.6,36.1,16.2,20.9,77.7,10.1,33.4,43.5,24.6,14.0,8.2,5.6,4.5,19.8,19.7,110.8,3.6,Detroit Pistons,30.0,10.0,20.0,33.3,4.0,7.2,2.6,7.0,37.3,0.7,2.3,28.6,1.4,1.8,74.5,0.9,2.7,3.6,1.3,1.0,0.3,0.4,0.4,2.3,1.5,-2.4,Detroit Pistons,30.0,10.0,20.0,121.0,90.8,114.6,-23.8,51.3,1.29,12.7,25.9,64.6,44.6,13.0,42.1,46.5,97.61,30.5,Detroit Pistons,30.0,10.0,20.0,4.0,3.1,7.3,42.7,0.9,2.3,38.6,2.6,3.1,81.9,1.3,3.2,4.5,1.7,0.7,0.7,0.4,0.4,1.5,2.3,9.7,2.4
Atlanta Hawks,67.0,20.0,47.0,0.299,48.6,111.8,40.6,90.6,44.9,12.0,36.1,33.3,18.5,23.4,79.0,9.9,33.4,43.3,24.0,16.2,7.8,5.1,6.4,23.1,21.0,-8.0,Atlanta Hawks,67.0,20.0,47.0,3256.0,107.0,114.4,-7.4,58.9,1.48,16.9,26.7,70.8,48.4,15.5,51.5,55.4,103.28,45.4,6999.0,Atlanta Hawks,67.0,20.0,47.0,48.6,114.4,33.4,70.8,7.8,5.1,19.5,15.0,14.8,53.6,Atlanta Hawks,67.0,20.0,47.0,48.6,43.3,90.7,47.8,11.9,32.7,36.3,21.2,27.4,77.2,11.2,35.9,47.0,25.0,15.0,9.0,6.4,5.1,21.0,23.1,119.7,8.0,Atlanta Hawks,34.0,13.0,21.0,38.2,3.8,7.6,2.4,6.7,36.4,0.7,2.7,25.0,2.1,2.7,77.2,1.1,2.6,3.7,1.1,1.0,0.6,0.4,0.8,2.1,1.8,-0.9,Atlanta Hawks,34.0,13.0,21.0,129.0,96.7,100.0,-3.3,43.4,1.03,10.1,33.5,65.6,49.4,13.0,41.4,48.4,104.04,40.7,Atlanta Hawks,34.0,13.0,21.0,3.8,2.8,6.9,40.3,0.7,2.8,25.5,2.3,3.2,71.6,1.1,2.9,3.9,1.6,1.1,0.6,0.8,0.4,1.8,2.1,8.5,0.9
