general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Toronto Raptors,82.0,48.0,34.0,0.585,48.4,109.4,40.6,91.3,44.5,11.9,34.2,34.9,16.2,21.3,75.9,13.4,32.0,45.3,22.1,12.5,9.0,4.6,5.1,19.6,19.1,2.3,Toronto Raptors,82.0,48.0,34.0,3971.0,112.1,109.9,2.2,54.3,1.77,16.1,32.5,71.4,50.8,12.8,51.0,54.3,96.63,49.4,8000.0,Toronto Raptors,82.0,48.0,34.0,48.4,109.9,32.0,71.4,9.0,4.6,14.3,13.9,11.7,45.1,Toronto Raptors,82.0,48.0,34.0,48.4,39.0,84.4,46.2,12.4,34.9,35.4,16.8,21.2,78.9,10.3,33.7,44.0,25.3,15.8,6.7,5.1,4.6,19.1,19.6,107.1,-2.3,Toronto Raptors,45.0,26.0,19.0,57.8,4.0,9.1,3.0,7.4,40.8,1.0,2.8,33.9,2.2,3.0,73.7,1.5,2.8,4.3,1.4,0.7,0.8,0.6,0.4,1.8,2.2,0.9,Toronto Raptors,45.0,26.0,19.0,181.0,112.3,102.8,9.5,48.1,2.03,12.5,42.9,67.0,54.7,8.7,47.3,52.8,96.63,58.3,Toronto Raptors,45.0,26.0,19.0,4.0,2.7,7.0,38.9,0.9,2.9,30.8,1.9,2.3,81.9,1.0,2.5,3.5,1.5,1.1,0.4,0.4,0.6,2.2,1.8,8.3,-0.9
Chicago Bulls,82.0,46.0,36.0,0.561,48.1,111.6,41.7,86.9,48.0,10.6,28.8,36.9,17.5,21.5,81.3,8.7,33.7,42.3,23.9,12.8,7.1,4.1,5.0,18.8,18.2,-0.4,Chicago Bulls,82.0,46.0,36.0,3946.0,112.7,113.2,-0.5,57.2,1.86,17.8,24.9,73.5,49.5,13.0,54.1,57.9,98.76,49.6,8124.0,Chicago Bulls,82.0,46.0,36.0,48.1,113.2,33.7,73.5,7.1,4.1,15.3,12.7,12.0,49.6,Chicago Bulls,82.0,46.0,36.0,48.1,41.4,87.4,47.4,11.7,32.0,36.6,17.4,21.9,79.5,9.3,33.9,43.2,25.0,13.1,7.1,5.0,4.1,18.2,18.8,112.0,0.4,Chicago Bulls,41.0,25.0,16.0,61.0,3.4,9.0,2.9,6.0,48.4,0.4,1.5,27.0,2.9,3.3,87.3,0.8,2.6,3.4,1.1,0.7,0.4,0.2,0.2,1.9,2.2,1.4,Chicago Bulls,41.0,25.0,16.0,141.0,121.7,106.4,15.3,39.0,1.64,11.8,29.6,68.1,50.7,9.2,51.8,61.1,102.26,61.3,Chicago Bulls,41.0,25.0,16.0,3.4,2.3,5.9,39.6,0.6,2.2,27.5,2.4,3.1,77.3,0.9,2.1,3.0,1.1,0.7,0.5,0.2,0.2,2.2,1.9,7.7,-1.4
Minnesota Timberwolves,82.0,46.0,36.0,0.561,48.2,115.9,41.6,91.0,45.7,14.8,41.3,35.8,18.0,23.1,77.8,11.2,32.9,44.2,25.7,14.3,8.8,5.6,4.8,21.8,20.9,2.6,Minnesota Timberwolves,82.0,46.0,36.0,3956.0,113.8,111.0,2.7,61.7,1.79,18.1,28.4,70.6,49.0,14.1,53.9,57.3,101.47,50.4,8357.0,Minnesota Timberwolves,82.0,46.0,36.0,48.2,111.0,32.9,70.6,8.8,5.6,16.2,14.1,14.1,46.1,Minnesota Timberwolves,82.0,46.0,36.0,48.2,40.2,87.4,46.0,13.1,37.3,35.0,19.8,25.4,78.0,11.0,34.9,45.9,26.2,16.3,7.2,4.8,5.6,20.9,21.8,113.3,-2.6,Minnesota Timberwolves,38.0,20.0,18.0,52.6,3.3,7.3,2.3,5.6,41.5,0.8,2.6,31.3,1.9,2.5,76.6,0.6,2.1,2.7,1.0,0.8,0.4,0.6,0.3,1.8,1.8,0.1,Minnesota Timberwolves,38.0,20.0,18.0,127.0,106.5,107.4,-0.9,42.0,1.23,11.0,29.3,62.9,46.5,11.5,48.8,55.1,98.14,48.5,Minnesota Timberwolves,38.0,20.0,18.0,3.3,2.5,5.8,42.7,0.7,2.3,28.7,1.6,2.3,70.5,0.9,2.3,3.3,1.6,0.9,0.3,0.3,0.6,1.8,1.8,7.2,-0.1
Brooklyn Nets,82.0,44.0,38.0,0.537,48.2,112.9,42.0,88.4,47.5,11.5,31.7,36.1,17.5,21.7,80.5,10.3,34.1,44.4,25.3,14.1,7.1,5.5,4.9,20.4,19.7,0.8,Brooklyn Nets,82.0,44.0,38.0,3951.0,113.2,112.3,0.9,60.2,1.8,18.3,28.1,70.4,49.9,14.1,54.0,57.6,99.4,51.2,8177.0,Brooklyn Nets,82.0,44.0,38.0,48.2,112.3,34.1,70.4,7.1,5.5,17.2,13.7,14.0,47.3,Brooklyn Nets,82.0,44.0,38.0,48.2,40.7,90.2,45.2,12.5,36.3,34.5,18.1,23.0,78.8,11.3,32.8,44.1,23.8,13.3,7.9,4.9,5.5,19.7,20.4,112.1,-0.8,Brooklyn Nets,42.0,22.0,20.0,52.4,3.9,9.1,2.9,6.9,41.9,0.8,2.6,29.6,2.5,3.2,78.9,1.1,2.7,3.8,1.6,0.7,0.5,0.4,0.3,2.0,2.4,0.9,Brooklyn Nets,42.0,22.0,20.0,163.0,112.7,103.6,9.1,54.9,2.23,14.4,33.1,71.2,51.6,8.9,47.4,54.5,98.95,55.4,Brooklyn Nets,42.0,22.0,20.0,3.9,2.6,6.4,40.7,0.8,2.5,29.9,2.2,2.6,83.8,0.7,2.7,3.4,1.6,1.0,0.4,0.3,0.4,2.4,2.0,8.2,-0.9
Cleveland Cavaliers,82.0,44.0,38.0,0.537,48.1,107.8,39.7,84.6,46.9,11.6,32.8,35.5,16.8,22.1,76.0,10.2,34.0,44.2,25.2,14.4,7.1,4.2,4.6,17.5,20.0,2.1,Cleveland Cavaliers,82.0,44.0,38.0,3946.0,111.0,108.9,2.1,63.4,1.75,18.7,27.7,72.4,50.6,14.8,53.8,57.1,96.83,51.7,7964.0,Cleveland Cavaliers,82.0,44.0,38.0,48.1,108.9,34.0,72.4,7.1,4.2,17.4,12.5,12.2,46.6,Cleveland Cavaliers,82.0,44.0,38.0,48.1,39.5,87.2,45.2,11.7,33.2,35.3,15.0,19.4,77.4,10.5,32.4,42.9,24.1,13.4,8.4,4.6,4.2,20.0,17.5,105.7,-2.1,Cleveland Cavaliers,46.0,22.0,24.0,47.8,3.4,7.8,2.5,5.9,42.2,0.7,2.5,28.4,2.1,2.9,73.5,1.0,2.1,3.1,1.6,0.8,0.5,0.5,0.5,1.6,2.1,0.4,Cleveland Cavaliers,46.0,22.0,24.0,156.0,110.2,106.6,3.5,63.2,2.0,15.7,37.5,62.7,49.9,11.1,48.3,54.6,98.89,54.6,Cleveland Cavaliers,46.0,22.0,24.0,3.4,2.3,5.8,39.7,0.6,2.1,29.2,2.1,2.5,86.7,0.8,2.2,3.0,1.2,0.9,0.5,0.5,0.5,2.1,1.6,7.3,-0.4
Atlanta Hawks,82.0,43.0,39.0,0.524,48.1,113.9,41.5,88.3,47.0,12.9,34.4,37.4,18.1,22.3,81.2,10.0,33.9,44.0,24.6,11.9,7.2,4.2,4.5,18.7,20.3,1.6,Atlanta Hawks,82.0,43.0,39.0,3941.0,115.4,113.7,1.6,59.3,2.08,18.1,26.9,73.1,50.1,12.0,54.3,58.1,98.67,50.9,8099.0,Atlanta Hawks,82.0,43.0,39.0,48.1,113.7,33.9,73.1,7.2,4.2,15.1,12.7,12.2,48.0,Atlanta Hawks,82.0,43.0,39.0,48.1,41.9,89.0,47.1,12.8,35.2,36.4,15.8,19.9,79.2,10.2,33.6,43.9,25.4,12.8,7.0,4.5,4.2,20.3,18.7,112.4,-1.6,Atlanta Hawks,38.0,18.0,20.0,47.4,3.5,7.7,2.6,6.0,43.4,0.7,2.4,27.5,1.8,2.4,77.8,0.8,2.2,3.0,1.2,0.7,0.2,0.4,0.4,1.9,2.0,-0.7,Atlanta Hawks,38.0,18.0,20.0,131.0,110.6,119.4,-8.8,46.5,1.7,13.0,32.1,70.5,50.9,10.2,48.9,54.7,97.39,42.6,Atlanta Hawks,38.0,18.0,20.0,3.5,2.8,5.9,47.1,0.7,2.1,34.6,2.2,2.7,80.6,0.8,2.3,3.1,1.6,0.5,0.5,0.4,0.4,2.0,1.9,8.4,0.7
Charlotte Hornets,82.0,43.0,39.0,0.524,48.5,115.3,42.8,91.4,46.8,13.9,38.2,36.5,15.8,21.4,74.0,10.8,33.7,44.6,28.1,13.3,8.6,4.9,4.6,19.9,19.6,0.4,Charlotte Hornets,82.0,43.0,39.0,3976.0,113.6,113.1,0.5,65.6,2.12,19.6,27.0,70.6,48.6,13.1,54.4,57.2,100.52,50.4,8322.0,Charlotte Hornets,82.0,43.0,39.0,48.5,113.1,33.7,70.6,8.6,4.9,16.3,15.0,13.9,48.1,Charlotte Hornets,82.0,43.0,39.0,48.5,42.0,90.1,46.6,14.0,38.7,36.2,16.9,22.1,76.3,11.4,35.6,47.0,26.5,15.0,7.5,4.6,4.9,19.6,19.9,114.9,-0.4,Charlotte Hornets,37.0,19.0,18.0,51.4,4.4,9.9,3.3,7.9,41.8,1.2,3.7,32.1,2.1,2.6,80.2,0.8,2.6,3.4,2.2,0.8,0.5,0.3,0.5,2.5,1.9,-0.3,Charlotte Hornets,37.0,19.0,18.0,163.0,110.2,113.2,-3.0,65.9,2.89,17.8,25.6,65.6,44.4,8.4,49.3,54.6,98.2,46.1,Charlotte Hornets,37.0,19.0,18.0,4.4,3.3,7.2,45.9,0.9,2.8,34.3,2.7,3.5,76.7,1.2,3.3,4.5,1.8,1.2,0.3,0.5,0.3,1.9,2.5,10.2,0.3
LA Clippers,82.0,42.0,40.0,0.512,48.2,108.4,40.1,87.4,45.8,12.8,34.2,37.4,15.5,19.6,79.3,9.1,34.9,44.0,24.0,13.7,7.4,5.0,4.1,18.6,18.5,0.0,LA Clippers,82.0,42.0,40.0,3956.0,109.5,109.5,0.0,59.9,1.75,17.7,25.4,70.6,48.6,13.9,53.1,56.4,98.51,50.2,8121.0,LA Clippers,82.0,42.0,40.0,48.2,109.5,34.9,70.6,7.4,5.0,16.5,15.0,13.0,50.1,LA Clippers,82.0,42.0,40.0,48.2,40.8,90.6,45.0,11.7,33.9,34.5,15.2,19.6,77.5,12.0,35.1,47.1,24.1,13.6,7.7,4.1,5.0,18.5,18.6,108.4,0.0,LA Clippers,42.0,24.0,18.0,57.1,3.5,9.2,2.9,5.9,49.6,1.1,2.5,45.6,2.2,2.9,76.9,0.7,2.3,3.0,1.6,0.7,0.4,0.4,0.3,1.7,2.1,0.9,LA Clippers,42.0,24.0,18.0,149.0,124.1,113.3,10.8,56.1,2.23,16.5,29.3,64.8,48.2,10.0,59.1,64.1,99.73,56.8,LA Clippers,42.0,24.0,18.0,3.5,2.8,6.3,44.9,0.7,2.2,33.3,2.0,2.5,79.6,0.9,2.1,3.1,1.5,0.9,0.4,0.3,0.4,2.1,1.7,8.3,-0.9
New York Knicks,82.0,37.0,45.0,0.451,48.2,106.5,37.7,86.2,43.7,13.2,36.9,35.7,18.0,24.1,74.4,11.5,34.6,46.1,21.9,13.3,7.0,4.9,4.6,20.4,20.4,-0.1,New York Knicks,82.0,37.0,45.0,3956.0,109.7,110.2,-0.4,58.1,1.65,16.4,29.1,74.0,51.2,13.7,51.3,55.0,96.42,49.1,7958.0,New York Knicks,82.0,37.0,45.0,48.2,110.2,34.6,74.0,7.0,4.9,15.4,12.3,11.3,43.2,New York Knicks,82.0,37.0,45.0,48.2,38.5,86.0,44.7,12.7,37.0,34.2,17.0,22.3,76.4,9.3,34.3,43.6,24.2,12.7,7.0,4.6,4.9,20.4,20.4,106.6,0.1,New York Knicks,44.0,18.0,26.0,40.9,3.5,6.6,2.2,6.1,35.9,0.8,2.7,30.5,1.4,1.9,73.5,0.9,2.5,3.4,1.5,0.8,0.2,0.3,0.5,2.1,1.6,-1.7,New York Knicks,44.0,18.0,26.0,154.0,93.9,118.0,-24.1,66.0,1.78,15.0,29.5,73.4,49.9,11.6,42.6,47.5,96.66,34.9,New York Knicks,44.0,18.0,26.0,3.5,2.6,5.8,44.5,0.9,2.5,35.1,2.3,3.1,74.1,0.8,2.7,3.5,1.5,0.5,0.5,0.5,0.3,1.6,2.1,8.3,1.7
New Orleans Pelicans,82.0,36.0,46.0,0.439,48.2,109.3,40.2,88.0,45.7,10.6,32.1,33.2,18.3,23.2,78.9,12.0,33.2,45.2,25.0,14.1,8.3,4.0,4.8,19.7,20.5,-1.0,New Orleans Pelicans,82.0,36.0,46.0,3951.0,111.2,112.0,-0.8,62.1,1.78,18.1,30.6,74.2,51.8,14.3,51.7,55.7,98.02,50.0,8060.0,New Orleans Pelicans,82.0,36.0,46.0,48.2,112.0,33.2,74.2,8.3,4.0,16.1,12.6,11.2,45.3,New Orleans Pelicans,82.0,36.0,46.0,48.2,40.3,85.5,47.1,13.0,35.5,36.5,16.8,21.4,78.6,9.3,32.5,41.8,24.9,14.2,7.4,4.8,4.0,20.5,19.7,110.3,1.0,New Orleans Pelicans,32.0,14.0,18.0,43.8,3.6,8.4,2.6,5.8,44.6,0.6,1.9,32.3,2.6,3.1,85.7,0.8,2.3,3.1,1.5,0.9,0.4,0.3,0.5,1.9,2.2,-0.7,New Orleans Pelicans,32.0,14.0,18.0,115.0,114.9,119.7,-4.8,56.6,1.62,14.9,30.6,71.2,50.9,12.3,50.0,58.9,99.56,46.9,New Orleans Pelicans,32.0,14.0,18.0,3.6,3.0,6.2,48.7,0.9,2.5,37.0,2.2,2.7,80.5,0.6,2.2,2.8,1.7,0.6,0.4,0.5,0.3,2.2,1.9,9.1,0.7
Washington Wizards,82.0,35.0,47.0,0.427,48.4,108.6,40.6,86.0,47.2,10.5,30.6,34.2,17.0,21.7,78.3,9.0,34.1,43.1,25.0,13.1,6.4,5.0,4.2,18.8,19.9,-3.4,Washington Wizards,82.0,35.0,47.0,3966.0,110.2,113.6,-3.4,61.7,1.91,18.5,24.7,73.1,49.4,13.3,53.2,56.8,97.8,49.6,8079.0,Washington Wizards,82.0,35.0,47.0,48.4,113.6,34.1,73.1,6.4,5.0,15.4,12.6,9.4,48.2,Washington Wizards,82.0,35.0,47.0,48.4,41.3,88.9,46.4,11.5,31.8,36.1,18.0,22.3,80.7,10.2,34.0,44.2,23.7,11.9,7.3,4.2,5.0,19.9,18.8,112.0,3.4,Washington Wizards,40.0,25.0,15.0,62.5,4.0,9.5,3.2,6.9,45.5,1.2,3.1,37.1,2.1,2.6,81.4,0.9,3.0,3.9,2.0,1.2,0.4,0.6,0.3,1.9,2.0,1.4,Washington Wizards,40.0,25.0,15.0,160.0,111.1,98.2,12.9,61.9,1.7,16.7,30.4,71.4,52.7,13.4,53.8,59.2,101.04,61.2,Washington Wizards,40.0,25.0,15.0,4.0,2.7,7.2,37.1,0.7,2.7,24.3,2.2,2.6,82.9,1.0,2.6,3.5,1.2,0.8,0.5,0.3,0.6,2.0,1.9,8.1,-1.4
San Antonio Spurs,82.0,34.0,48.0,0.415,48.3,113.2,43.2,92.7,46.7,11.3,32.0,35.2,15.4,20.4,75.4,11.0,34.3,45.3,27.9,12.7,7.6,4.9,4.9,18.1,18.9,0.1,San Antonio Spurs,82.0,34.0,48.0,3961.0,111.9,111.7,0.2,64.6,2.19,19.5,28.1,71.1,49.4,12.6,52.7,55.6,100.51,51.0,8290.0,San Antonio Spurs,82.0,34.0,48.0,48.3,111.7,34.3,71.1,7.6,4.9,15.3,14.9,11.8,50.2,San Antonio Spurs,82.0,34.0,48.0,48.3,42.5,91.2,46.6,12.1,33.6,36.0,16.0,20.9,76.7,11.4,35.4,46.8,24.0,13.8,7.3,4.9,4.9,18.9,18.1,113.0,-0.1,San Antonio Spurs,39.0,15.0,24.0,38.5,3.8,7.1,2.5,6.7,37.3,0.5,2.2,23.0,1.6,2.5,64.6,1.1,2.5,3.5,1.4,0.9,0.5,0.5,0.3,2.3,2.0,-1.6,San Antonio Spurs,39.0,15.0,24.0,147.0,92.7,105.0,-12.3,54.6,1.51,13.1,31.1,62.4,46.3,11.7,41.2,45.8,101.95,37.9,San Antonio Spurs,39.0,15.0,24.0,3.8,2.7,6.7,40.5,0.6,2.3,24.4,2.7,3.3,80.8,1.3,2.9,4.2,1.2,1.1,0.6,0.3,0.5,2.0,2.3,8.7,1.6
Los Angeles Lakers,82.0,33.0,49.0,0.402,48.7,112.1,41.6,88.8,46.9,12.0,34.5,34.7,16.8,23.0,73.2,9.5,34.5,44.0,24.0,14.5,7.6,5.2,4.1,20.2,20.1,-3.0,Los Angeles Lakers,82.0,33.0,49.0,3996.0,110.0,112.8,-2.9,57.6,1.65,17.3,25.6,72.0,49.0,14.2,53.7,56.7,100.47,48.2,8360.0,Los Angeles Lakers,82.0,33.0,49.0,48.7,112.8,34.5,72.0,7.6,5.2,17.1,13.4,15.0,51.5,Los Angeles Lakers,82.0,33.0,49.0,48.7,42.6,90.5,47.0,12.6,35.8,35.2,17.4,23.3,74.7,11.0,35.6,46.6,26.3,14.0,8.3,4.1,5.2,20.1,20.2,115.1,3.0,Los Angeles Lakers,47.0,21.0,26.0,44.7,4.5,9.6,3.4,7.6,44.1,1.0,3.1,32.4,1.9,2.8,68.7,1.1,3.0,4.1,1.7,1.2,0.6,0.4,0.4,2.3,2.0,-0.4,Los Angeles Lakers,47.0,21.0,26.0,209.0,104.9,108.5,-3.6,51.9,1.44,14.1,31.0,71.2,50.6,13.2,50.7,54.5,99.67,46.2,Los Angeles Lakers,47.0,21.0,26.0,4.5,3.5,7.7,45.3,1.0,3.0,34.0,2.1,2.8,74.2,1.0,3.0,4.0,1.9,1.1,0.7,0.4,0.4,2.0,2.3,10.1,0.4
Sacramento Kings,82.0,30.0,52.0,0.366,48.3,110.3,40.5,88.1,46.0,11.4,33.2,34.4,17.9,23.3,76.8,9.6,33.4,42.9,23.7,14.1,7.2,4.5,4.8,18.9,20.3,-5.5,Sacramento Kings,82.0,30.0,52.0,3961.0,109.6,114.8,-5.2,58.5,1.68,17.3,25.9,71.4,48.4,14.0,52.5,56.1,100.1,47.3,8252.0,Sacramento Kings,82.0,30.0,52.0,48.3,114.8,33.4,71.4,7.2,4.5,17.9,14.8,13.4,51.4,Sacramento Kings,82.0,30.0,52.0,48.3,43.4,90.6,47.9,13.0,34.9,37.2,15.9,20.5,77.6,10.6,35.3,45.8,25.3,13.5,8.1,4.8,4.5,20.3,18.9,115.8,5.5,Sacramento Kings,40.0,17.0,23.0,42.5,3.9,8.8,2.8,6.3,44.6,0.7,2.2,29.9,2.5,3.2,80.2,0.8,2.4,3.2,1.4,1.1,0.7,0.2,0.3,2.0,2.3,-0.2,Sacramento Kings,40.0,17.0,23.0,156.0,109.3,108.5,0.9,48.2,1.26,12.8,32.9,69.5,51.3,13.4,49.8,57.3,100.33,51.3,Sacramento Kings,40.0,17.0,23.0,3.9,3.1,6.5,47.1,0.8,2.5,32.7,2.0,2.7,72.5,0.8,2.4,3.1,1.4,1.1,0.6,0.3,0.2,2.3,2.0,9.0,0.2
Portland Trail Blazers,82.0,27.0,55.0,0.329,48.1,106.2,38.5,87.1,44.2,12.7,36.8,34.6,16.4,21.6,76.0,10.4,32.5,42.9,22.9,14.5,8.0,4.5,5.0,21.1,19.4,-8.9,Portland Trail Blazers,82.0,27.0,55.0,3946.0,107.3,116.3,-9.1,59.5,1.58,17.0,26.8,72.1,48.7,14.6,51.5,55.0,98.74,44.7,8120.0,Portland Trail Blazers,82.0,27.0,55.0,48.1,116.3,32.5,72.1,8.0,4.5,17.5,13.0,14.3,47.5,Portland Trail Blazers,82.0,27.0,55.0,48.1,41.1,85.9,47.9,13.8,37.1,37.1,19.1,24.6,77.7,9.8,35.0,44.7,26.6,14.0,8.2,5.0,4.5,19.4,21.1,115.1,8.9,Portland Trail Blazers,33.0,14.0,19.0,42.4,3.2,7.7,2.5,6.2,39.7,0.6,2.4,25.6,2.2,2.6,83.9,1.2,2.1,3.4,1.3,0.9,0.7,0.2,0.4,1.7,2.0,0.2,Portland Trail Blazers,33.0,14.0,19.0,105.0,108.1,106.5,1.6,53.1,1.48,13.0,43.0,74.3,56.8,12.3,44.6,52.6,106.63,51.9,Portland Trail Blazers,33.0,14.0,19.0,3.2,2.3,5.1,45.8,0.7,2.1,32.9,2.1,2.7,79.5,0.6,2.1,2.7,1.3,1.1,0.5,0.4,0.2,2.0,1.7,7.5,-0.2
Indiana Pacers,82.0,25.0,57.0,0.305,48.5,111.5,41.4,89.5,46.3,12.2,35.4,34.4,16.4,21.4,76.8,11.3,32.6,43.9,25.4,14.4,7.1,5.6,4.9,20.4,19.2,-3.5,Indiana Pacers,82.0,25.0,57.0,3976.0,111.9,115.5,-3.6,61.2,1.76,18.1,31.0,72.5,51.2,14.5,53.1,56.4,98.55,47.8,8166.0,Indiana Pacers,82.0,25.0,57.0,48.5,115.5,32.6,72.5,7.1,5.6,17.1,13.6,13.4,51.5,Indiana Pacers,82.0,25.0,57.0,48.5,42.5,88.0,48.3,12.0,32.3,37.2,17.9,22.5,79.7,10.2,33.0,43.1,25.1,13.3,8.1,4.9,5.6,19.2,20.4,114.9,3.5,Indiana Pacers,45.0,11.0,34.0,24.4,4.1,7.7,2.5,7.3,34.5,0.8,3.1,24.3,1.9,2.6,73.0,1.2,2.6,3.8,1.2,1.0,0.5,0.5,0.4,2.3,1.9,-2.4,Indiana Pacers,45.0,11.0,34.0,184.0,94.3,114.4,-20.2,47.4,1.15,10.8,34.9,65.4,48.5,12.8,39.7,45.5,99.65,32.5,Indiana Pacers,45.0,11.0,34.0,4.1,3.3,7.1,45.8,0.9,2.6,34.8,2.6,3.2,81.4,1.0,3.0,4.0,1.5,1.1,0.5,0.4,0.5,1.9,2.3,10.0,2.4
Oklahoma City Thunder,82.0,24.0,58.0,0.293,48.3,103.7,38.3,89.1,43.0,12.1,37.4,32.3,15.0,19.9,75.6,10.4,35.2,45.6,22.2,14.0,7.6,4.6,6.0,18.3,17.8,-8.1,Oklahoma City Thunder,82.0,24.0,58.0,3961.0,103.8,111.7,-8.0,58.0,1.59,16.4,25.6,72.7,48.7,14.0,49.7,53.0,99.39,45.1,8198.0,Oklahoma City Thunder,82.0,24.0,58.0,48.3,111.7,35.2,72.7,7.6,4.6,16.5,13.9,10.7,47.7,Oklahoma City Thunder,82.0,24.0,58.0,48.3,41.4,90.5,45.8,13.6,38.7,35.3,15.3,19.9,77.1,11.0,37.3,48.4,26.1,13.2,8.5,6.0,4.6,17.8,18.3,111.8,8.1,Oklahoma City Thunder,38.0,16.0,22.0,42.1,3.9,9.2,3.0,6.8,44.2,0.9,2.7,31.7,2.3,3.1,75.4,0.7,2.7,3.4,1.7,0.9,0.5,0.3,0.5,2.2,2.1,-0.3,Oklahoma City Thunder,38.0,16.0,22.0,147.0,108.0,110.8,-2.7,57.0,1.81,15.2,25.3,61.7,44.4,11.1,50.6,56.5,106.01,48.3,Oklahoma City Thunder,38.0,16.0,22.0,3.9,3.1,7.4,42.3,0.9,2.9,32.1,2.3,2.9,77.5,1.3,2.8,4.2,1.6,1.0,0.6,0.5,0.3,2.1,2.2,9.5,0.3
