general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Utah Jazz,82.0,48.0,34.0,0.585,48.5,103.6,38.3,80.8,47.5,4.8,13.7,34.9,22.1,28.7,77.1,11.5,29.5,41.0,24.7,14.8,8.8,4.6,5.2,22.3,24.0,2.6,Utah Jazz,82.0,48.0,34.0,3976.0,108.5,105.8,2.7,64.4,1.67,18.4,31.6,69.3,50.5,15.5,50.4,55.4,94.47,53.5,7827.0,Utah Jazz,82.0,48.0,34.0,48.5,105.8,29.5,69.3,8.8,4.6,16.6,13.6,13.3,43.3,Utah Jazz,82.0,48.0,34.0,48.5,36.8,79.4,46.4,6.5,18.0,36.1,20.8,27.2,76.3,11.1,29.2,40.3,20.0,16.1,8.0,5.2,4.6,24.0,22.3,100.9,-2.6,Utah Jazz,42.0,21.0,21.0,50.0,3.9,9.0,2.7,6.1,44.0,0.5,1.4,33.3,3.2,3.9,81.1,1.0,2.6,3.5,1.5,1.2,0.4,0.4,0.5,2.4,2.7,0.1,Utah Jazz,42.0,21.0,21.0,164.0,109.2,104.5,4.7,55.8,1.26,13.8,30.2,72.6,51.5,14.4,47.9,57.6,103.24,51.3,Utah Jazz,42.0,21.0,21.0,3.9,2.7,6.3,43.2,0.3,1.5,20.0,3.1,3.8,82.0,0.7,2.6,3.4,1.2,0.9,0.7,0.5,0.4,2.7,2.4,8.9,-0.1
Atlanta Hawks,82.0,47.0,35.0,0.573,48.1,98.1,36.0,78.7,45.8,7.3,19.9,36.6,18.7,25.4,73.7,10.6,29.4,40.0,20.2,12.8,7.4,4.6,4.3,19.6,20.5,1.6,Atlanta Hawks,82.0,47.0,35.0,3941.0,108.3,106.7,1.7,56.1,1.58,16.4,29.5,68.2,49.0,14.1,50.4,54.6,90.44,50.7,7428.0,Atlanta Hawks,82.0,47.0,35.0,48.1,106.7,29.4,68.2,7.4,4.6,14.0,13.3,12.5,40.8,Atlanta Hawks,82.0,47.0,35.0,48.1,36.6,80.6,45.4,6.4,18.2,35.3,16.9,22.0,76.9,11.6,30.3,41.9,20.8,13.7,6.5,4.3,4.6,20.5,19.6,96.5,-1.6,Atlanta Hawks,52.0,32.0,20.0,61.5,3.1,7.1,2.2,5.1,44.1,0.7,1.5,43.8,1.9,2.8,70.6,0.8,1.7,2.5,1.2,0.7,0.6,0.3,0.3,1.7,1.8,1.1,Atlanta Hawks,52.0,32.0,20.0,159.0,108.9,97.2,11.7,52.6,1.65,13.5,31.8,65.8,47.5,10.9,50.8,56.5,99.34,56.6,Atlanta Hawks,52.0,32.0,20.0,3.1,1.8,4.4,40.3,0.3,1.3,24.3,2.1,2.6,82.0,0.7,2.2,2.9,0.9,1.2,0.4,0.3,0.3,1.8,1.7,6.0,-1.1
Phoenix Suns,82.0,46.0,36.0,0.561,48.2,109.4,41.1,81.6,50.4,6.7,17.6,38.3,20.4,27.5,74.4,11.0,30.7,41.7,23.2,15.7,7.2,5.1,4.5,20.6,22.9,1.9,Phoenix Suns,82.0,46.0,36.0,3951.0,112.4,110.4,2.0,56.5,1.48,17.4,30.8,68.2,50.3,16.1,54.5,58.4,96.99,52.5,7984.0,Phoenix Suns,82.0,46.0,36.0,48.2,110.4,30.7,68.2,7.2,5.1,18.6,15.4,13.2,39.8,Phoenix Suns,82.0,46.0,36.0,48.2,40.0,85.7,46.7,7.6,19.9,38.3,19.9,25.7,77.5,12.1,28.7,40.8,21.2,14.2,8.6,4.5,5.1,22.9,20.6,107.5,-1.9,Phoenix Suns,43.0,24.0,19.0,55.8,3.4,7.7,2.4,5.1,46.6,0.5,1.5,34.9,2.5,3.1,80.3,0.6,2.2,2.8,1.3,0.7,0.3,0.3,0.1,1.8,2.1,-0.4,Phoenix Suns,43.0,24.0,19.0,146.0,114.5,112.9,1.6,56.9,2.0,15.2,25.9,64.6,46.8,10.0,51.6,59.9,98.47,52.8,Phoenix Suns,43.0,24.0,19.0,3.4,2.6,6.0,43.5,0.6,1.8,34.2,2.3,2.8,81.8,1.0,2.1,3.1,1.1,0.7,0.3,0.1,0.3,2.1,1.8,8.2,0.4
Miami Heat,82.0,43.0,39.0,0.524,48.7,98.3,37.0,81.0,45.7,7.1,19.9,35.7,17.2,22.8,75.4,10.1,29.4,39.5,20.4,12.5,7.9,5.5,4.1,20.7,19.9,0.3,Miami Heat,82.0,43.0,39.0,3991.0,106.8,106.5,0.3,55.1,1.63,16.3,28.2,69.3,48.4,13.6,50.0,54.0,90.8,50.5,7547.0,Miami Heat,82.0,43.0,39.0,48.7,106.5,29.4,69.3,7.9,5.5,14.7,13.0,11.4,39.1,Miami Heat,82.0,43.0,39.0,48.7,35.6,78.2,45.5,7.2,18.5,38.9,19.6,25.4,77.1,10.9,30.9,41.9,20.1,15.2,6.4,4.1,5.5,19.9,20.7,98.0,-0.3,Miami Heat,49.0,26.0,23.0,53.1,4.4,10.5,3.2,7.1,45.7,0.6,1.9,33.7,3.4,4.4,77.1,0.9,2.7,3.6,1.5,0.9,0.6,0.8,0.5,2.5,2.9,0.0,Miami Heat,49.0,26.0,23.0,216.0,114.5,112.2,2.3,46.5,1.61,12.7,32.9,63.8,48.8,10.2,50.1,58.1,100.84,52.9,Miami Heat,49.0,26.0,23.0,4.4,3.3,7.6,43.5,0.9,2.0,45.5,3.0,3.7,80.9,1.1,2.6,3.7,1.8,1.3,0.6,0.5,0.8,2.9,2.5,10.5,0.0
Chicago Bulls,82.0,41.0,41.0,0.5,48.6,102.2,38.1,83.5,45.7,6.0,15.8,38.1,19.9,25.0,79.6,11.8,30.3,42.1,21.1,14.5,7.5,5.5,5.5,20.8,20.8,-0.3,Chicago Bulls,82.0,41.0,41.0,3986.0,107.2,107.5,-0.3,55.4,1.45,16.1,32.1,67.5,49.8,15.3,49.3,54.1,94.1,49.9,7816.0,Chicago Bulls,82.0,41.0,41.0,48.6,107.5,30.3,67.5,7.5,5.5,16.9,15.4,12.7,43.2,Chicago Bulls,82.0,41.0,41.0,48.6,38.3,83.7,45.8,5.9,17.1,34.7,19.9,25.3,78.6,12.4,30.4,42.8,21.0,14.4,7.6,5.5,5.5,20.8,20.8,102.5,0.3,Chicago Bulls,46.0,22.0,24.0,47.8,4.3,9.6,2.9,7.2,40.5,0.7,1.7,38.8,3.0,3.9,78.1,1.2,2.9,4.1,1.2,1.0,0.5,0.7,0.6,2.4,2.6,0.3,Chicago Bulls,46.0,22.0,24.0,198.0,108.9,105.9,3.0,41.5,1.19,10.5,36.7,65.1,50.9,11.6,45.2,53.5,97.8,50.3,Chicago Bulls,46.0,22.0,24.0,4.3,3.2,7.5,42.5,0.5,1.7,27.5,2.4,3.1,79.4,1.2,2.8,4.0,1.5,1.1,0.6,0.6,0.7,2.6,2.4,9.3,-0.3
Philadelphia 76ers,82.0,41.0,41.0,0.5,48.2,97.4,36.5,79.7,45.9,4.2,13.1,31.8,20.1,27.0,74.5,12.7,28.5,41.2,20.1,14.1,8.0,5.1,4.9,20.1,21.8,0.1,Philadelphia 76ers,82.0,41.0,41.0,3951.0,106.3,106.1,0.2,55.0,1.42,15.8,34.2,68.0,50.8,15.4,48.5,53.2,91.3,50.3,7512.0,Philadelphia 76ers,82.0,41.0,41.0,48.2,106.1,28.5,68.0,8.0,5.1,16.3,13.3,11.1,39.8,Philadelphia 76ers,82.0,41.0,41.0,48.2,36.5,79.1,46.2,7.1,19.5,36.7,17.1,21.9,78.2,11.4,27.9,39.3,21.9,15.6,7.0,4.9,5.1,21.8,20.1,97.3,-0.1,Philadelphia 76ers,47.0,26.0,21.0,55.3,3.9,9.1,2.8,6.0,46.8,0.3,0.9,29.5,3.2,4.0,80.1,0.9,2.6,3.5,1.2,0.9,0.6,0.6,0.3,2.1,2.6,0.9,Philadelphia 76ers,47.0,26.0,21.0,185.0,112.7,104.3,8.4,43.9,1.41,11.9,32.3,65.4,50.5,10.8,49.1,58.5,96.64,61.3,Philadelphia 76ers,47.0,26.0,21.0,3.9,2.5,6.5,38.0,0.6,2.1,26.5,2.7,3.2,83.4,1.1,2.3,3.5,1.2,1.0,0.3,0.3,0.6,2.6,2.1,8.2,-0.9
Detroit Pistons,82.0,39.0,43.0,0.476,48.5,94.2,36.4,80.0,45.4,4.6,13.2,34.9,16.9,22.5,75.1,11.6,29.9,41.4,20.6,11.9,6.0,4.6,4.2,20.9,19.7,-0.5,Detroit Pistons,82.0,39.0,43.0,3981.0,105.8,106.4,-0.6,56.7,1.74,16.7,31.1,71.1,50.8,13.3,48.3,52.4,88.02,49.6,7302.0,Detroit Pistons,82.0,39.0,43.0,48.5,106.4,29.9,71.1,6.0,4.6,13.1,11.7,10.4,37.6,Detroit Pistons,82.0,39.0,43.0,48.5,35.1,77.8,45.1,5.3,15.0,35.4,19.3,24.9,77.5,10.5,29.9,40.4,20.1,11.8,5.6,4.2,4.6,19.7,20.9,94.7,0.5,Detroit Pistons,56.0,27.0,29.0,48.2,4.2,8.5,2.8,7.1,39.1,0.4,1.6,25.0,2.5,3.1,80.0,1.3,2.6,3.9,1.4,1.0,0.5,0.6,0.5,2.8,2.2,-0.3,Detroit Pistons,56.0,27.0,29.0,236.0,104.6,107.0,-2.4,49.4,1.4,12.3,39.0,69.0,52.9,12.1,42.0,49.9,92.47,45.3,Detroit Pistons,56.0,27.0,29.0,4.2,2.5,6.2,40.8,0.3,1.3,26.0,3.3,4.2,79.8,0.9,2.6,3.5,1.1,0.7,0.5,0.5,0.6,2.2,2.8,8.7,0.3
Indiana Pacers,82.0,36.0,46.0,0.439,48.4,105.1,39.3,86.3,45.5,8.0,21.0,37.8,18.6,23.0,80.7,11.3,32.5,43.7,21.6,14.5,7.0,5.3,5.4,23.1,20.6,-1.1,Indiana Pacers,82.0,36.0,46.0,3966.0,107.2,108.2,-1.0,55.1,1.49,16.3,29.1,70.7,49.8,14.8,50.1,54.5,97.34,48.9,8037.0,Indiana Pacers,82.0,36.0,46.0,48.4,108.2,32.5,70.7,7.0,5.3,17.0,12.6,12.5,37.8,Indiana Pacers,82.0,36.0,46.0,48.4,38.3,83.7,45.8,6.9,18.5,37.5,22.6,29.6,76.4,11.1,33.0,44.1,21.1,14.0,7.7,5.4,5.3,20.6,23.1,106.2,1.1,Indiana Pacers,56.0,24.0,32.0,42.9,4.3,9.3,2.9,6.9,42.5,0.6,1.9,32.4,2.8,3.7,76.3,1.0,2.6,3.6,1.2,1.2,0.5,0.5,0.5,2.5,2.7,-0.8,Indiana Pacers,56.0,24.0,32.0,240.0,103.8,109.5,-5.7,40.9,1.0,10.5,29.6,73.0,50.3,13.3,47.0,54.6,101.99,43.2,Indiana Pacers,56.0,24.0,32.0,4.3,3.1,6.7,46.0,0.7,1.9,37.6,3.2,4.2,76.9,0.7,2.9,3.6,1.5,1.1,0.8,0.5,0.5,2.7,2.5,10.1,0.8
Charlotte Bobcats,82.0,35.0,47.0,0.427,48.6,93.6,35.0,76.8,45.5,6.0,16.3,36.6,17.7,24.0,74.0,10.8,28.9,39.7,21.2,15.6,7.1,4.8,6.0,21.4,20.9,-1.3,Charlotte Bobcats,82.0,35.0,47.0,3986.0,103.7,105.0,-1.3,60.7,1.36,17.0,32.1,68.6,50.4,17.3,49.4,53.6,89.18,49.5,7401.0,Charlotte Bobcats,82.0,35.0,47.0,48.6,105.0,28.9,68.6,7.1,4.8,16.6,13.4,10.6,37.6,Charlotte Bobcats,82.0,35.0,47.0,48.6,35.2,77.4,45.4,6.8,18.6,36.6,17.8,23.5,75.6,10.7,28.2,38.9,19.6,14.7,7.6,6.0,4.8,20.9,21.4,94.9,1.3,Charlotte Bobcats,50.0,19.0,31.0,38.0,4.2,8.0,2.6,6.8,38.3,0.5,1.8,28.1,2.3,3.2,73.1,1.1,2.7,3.9,1.5,0.9,0.6,0.5,0.7,2.5,2.4,-0.4,Charlotte Bobcats,50.0,19.0,31.0,211.0,100.5,102.2,-1.7,56.9,1.64,13.6,35.7,69.5,52.0,11.3,42.0,49.1,92.39,49.2,Charlotte Bobcats,50.0,19.0,31.0,4.2,2.4,6.3,38.7,0.7,1.7,41.9,2.8,3.6,78.0,1.0,2.6,3.6,1.2,1.0,0.4,0.7,0.5,2.4,2.5,8.4,0.4
Milwaukee Bucks,82.0,34.0,48.0,0.415,48.2,99.3,36.7,82.4,44.5,6.2,17.2,36.3,19.7,25.2,78.0,11.9,28.9,40.7,22.0,14.1,7.4,3.8,4.6,24.2,22.5,-1.1,Milwaukee Bucks,82.0,34.0,48.0,3956.0,105.2,106.3,-1.1,59.9,1.56,16.8,31.0,69.9,49.6,14.9,48.3,53.1,93.89,48.5,7736.0,Milwaukee Bucks,82.0,34.0,48.0,48.2,106.3,28.9,69.9,7.4,3.8,16.6,12.9,11.9,36.2,Milwaukee Bucks,82.0,34.0,48.0,48.2,34.8,76.0,45.8,6.9,18.1,37.8,23.9,30.2,79.1,10.1,30.8,41.0,21.1,16.5,7.5,4.6,3.8,22.5,24.2,100.4,1.1,Milwaukee Bucks,47.0,21.0,26.0,44.7,3.6,7.8,2.3,5.7,41.0,0.4,1.4,28.8,2.7,3.5,78.5,1.0,2.3,3.3,1.2,1.0,0.3,0.4,0.4,2.3,2.4,-0.6,Milwaukee Bucks,47.0,21.0,26.0,168.0,102.8,111.0,-8.2,51.4,1.19,12.0,33.7,72.3,52.7,13.2,44.5,54.0,101.03,46.1,Milwaukee Bucks,47.0,21.0,26.0,3.6,2.6,5.7,45.2,0.7,1.7,40.5,2.5,3.2,77.0,0.8,2.1,2.9,1.4,0.9,0.5,0.4,0.4,2.4,2.3,8.4,0.6
New Jersey Nets,82.0,34.0,48.0,0.415,48.4,98.1,35.7,79.7,44.8,8.0,21.2,37.6,18.8,24.1,77.9,10.4,29.5,39.8,20.0,13.1,6.8,4.8,4.8,22.4,20.5,-2.4,New Jersey Nets,82.0,34.0,48.0,3966.0,106.8,109.5,-2.7,55.9,1.52,16.0,28.8,70.3,49.3,14.3,49.7,54.3,91.12,47.4,7530.0,New Jersey Nets,82.0,34.0,48.0,48.4,109.5,29.5,70.3,6.8,4.8,15.6,13.1,13.2,38.4,New Jersey Nets,82.0,34.0,48.0,48.4,36.0,77.9,46.2,7.3,18.7,39.1,21.2,27.8,76.2,10.6,30.8,41.4,21.9,13.5,6.9,4.8,4.8,20.5,22.4,100.5,2.4,New Jersey Nets,44.0,19.0,25.0,43.2,4.0,8.9,3.0,6.7,44.7,0.9,2.1,42.4,2.0,2.6,78.9,0.8,2.1,2.8,1.2,1.0,0.7,0.4,0.4,2.6,2.1,0.0,New Jersey Nets,44.0,19.0,25.0,174.0,109.5,108.0,1.5,38.9,1.21,11.3,28.3,68.8,47.4,11.8,51.4,57.0,99.13,45.4,New Jersey Nets,44.0,19.0,25.0,4.0,2.6,5.8,44.7,0.6,1.4,45.2,3.1,3.8,80.4,0.9,2.6,3.5,1.5,1.3,0.5,0.4,0.4,2.1,2.6,8.9,0.0
Toronto Raptors,82.0,33.0,49.0,0.402,48.3,99.0,37.2,81.4,45.8,5.8,15.7,37.2,18.7,22.7,82.4,9.8,30.6,40.4,22.4,13.4,6.4,4.8,4.7,19.4,20.1,-2.8,Toronto Raptors,82.0,33.0,49.0,3961.0,105.5,108.6,-3.0,60.1,1.67,17.5,27.6,70.6,49.3,14.3,49.4,54.2,93.26,49.2,7697.0,Toronto Raptors,82.0,33.0,49.0,48.3,108.6,30.6,70.6,6.4,4.8,15.6,13.4,11.5,40.6,Toronto Raptors,82.0,33.0,49.0,48.3,38.7,83.3,46.5,7.7,20.9,36.7,16.8,21.5,78.4,10.9,31.0,41.9,23.0,13.3,6.4,4.7,4.8,20.1,19.4,101.9,2.8,Toronto Raptors,43.0,20.0,23.0,46.5,3.6,7.7,2.5,5.6,45.6,0.6,1.6,36.8,2.0,2.6,78.6,0.7,2.4,3.1,1.3,0.9,0.3,0.4,0.5,1.8,2.1,-0.4,Toronto Raptors,43.0,20.0,23.0,156.0,107.5,108.1,-0.6,53.2,1.45,14.4,27.8,68.3,49.2,13.0,50.8,57.4,96.89,51.2,Toronto Raptors,43.0,20.0,23.0,3.6,2.9,6.4,45.1,0.6,1.7,34.2,1.7,2.2,79.6,0.9,2.2,3.0,1.3,0.8,0.4,0.5,0.4,2.1,1.8,8.1,0.4
New York Knicks,82.0,32.0,50.0,0.39,48.3,105.2,38.5,86.5,44.5,10.0,27.9,36.0,18.2,23.2,78.4,11.1,31.0,42.1,21.2,14.3,7.4,2.5,5.3,20.4,19.4,-2.6,New York Knicks,82.0,32.0,50.0,3961.0,107.0,109.4,-2.5,55.1,1.48,16.0,27.7,69.6,48.0,14.6,50.3,54.4,97.82,46.7,8066.0,New York Knicks,82.0,32.0,50.0,48.3,109.4,31.0,69.6,7.4,2.5,16.7,13.7,12.9,45.7,New York Knicks,82.0,32.0,50.0,48.3,41.2,85.9,48.0,7.0,19.8,35.1,18.5,24.4,75.8,11.6,34.5,46.1,21.6,14.5,8.0,5.3,2.5,19.4,20.4,107.8,2.6,New York Knicks,49.0,19.0,30.0,38.8,3.5,7.9,2.4,6.0,40.3,0.6,2.0,30.3,2.4,2.9,85.7,0.7,2.1,2.9,1.2,0.8,0.3,0.3,0.5,2.2,2.0,-0.9,New York Knicks,49.0,19.0,30.0,174.0,105.1,116.5,-11.4,49.6,1.51,12.5,28.1,63.9,45.8,10.6,45.4,54.4,101.92,41.0,New York Knicks,49.0,19.0,30.0,3.5,2.8,6.2,45.1,0.5,1.7,27.1,2.7,3.4,79.6,1.1,2.7,3.8,1.2,0.6,0.5,0.5,0.3,2.0,2.2,8.8,0.9
Golden State Warriors,82.0,29.0,53.0,0.354,48.5,108.6,39.4,86.0,45.8,6.7,18.0,37.3,23.1,29.2,79.1,11.6,30.4,42.0,20.9,14.6,7.8,6.4,5.0,22.5,23.5,-3.7,Golden State Warriors,82.0,29.0,53.0,3976.0,108.0,111.7,-3.7,53.0,1.42,15.4,29.3,65.2,47.3,14.6,49.7,54.9,99.57,47.8,8247.0,Golden State Warriors,82.0,29.0,53.0,48.5,111.7,30.4,65.2,7.8,6.4,18.0,17.1,16.8,48.6,Golden State Warriors,82.0,29.0,53.0,48.5,41.5,88.7,46.8,7.1,18.7,38.0,22.3,28.6,77.9,14.2,32.9,47.1,24.1,15.0,7.9,5.0,6.4,23.5,22.5,112.3,3.7,Golden State Warriors,48.0,19.0,29.0,39.6,3.5,7.7,2.2,6.0,36.1,0.3,1.2,22.0,3.1,3.9,80.0,1.0,2.3,3.4,1.0,1.0,0.4,0.4,0.4,2.4,2.5,-1.1,Golden State Warriors,48.0,19.0,29.0,166.0,96.9,114.3,-17.5,48.1,1.04,10.2,34.3,68.0,50.3,12.6,38.4,49.9,108.5,38.5,Golden State Warriors,48.0,19.0,29.0,3.5,2.7,6.0,45.2,0.6,1.7,34.1,2.8,3.5,78.7,1.0,2.6,3.5,1.5,0.8,0.4,0.4,0.4,2.5,2.4,8.8,1.1
Memphis Grizzlies,82.0,24.0,58.0,0.293,48.3,93.9,34.9,77.0,45.4,4.9,13.5,36.0,19.1,25.3,75.6,10.3,28.5,38.8,17.4,15.3,7.5,4.7,5.4,21.7,21.8,-5.5,Memphis Grizzlies,82.0,24.0,58.0,3961.0,102.3,108.2,-6.0,49.7,1.14,14.2,29.7,69.7,49.5,16.6,48.6,53.3,91.22,45.7,7528.0,Memphis Grizzlies,82.0,24.0,58.0,48.3,108.2,28.5,69.7,7.5,4.7,16.1,12.7,12.3,41.7,Memphis Grizzlies,82.0,24.0,58.0,48.3,36.8,77.8,47.3,6.5,18.4,35.5,19.2,24.9,77.0,10.3,29.6,39.9,21.2,14.6,7.7,5.4,4.7,21.8,21.7,99.3,5.5,Memphis Grizzlies,38.0,13.0,25.0,34.2,4.1,7.8,2.3,6.1,38.2,0.3,1.4,24.5,2.8,3.5,80.3,0.9,2.3,3.2,1.0,1.2,0.5,0.5,0.7,2.8,2.5,-1.7,Memphis Grizzlies,38.0,13.0,25.0,157.0,94.3,113.2,-18.9,43.8,0.87,9.9,29.3,66.4,46.6,14.3,41.0,51.0,96.8,34.7,Memphis Grizzlies,38.0,13.0,25.0,4.1,2.8,6.1,45.9,0.5,1.7,30.3,3.4,4.0,83.7,0.8,2.7,3.5,1.2,1.1,0.6,0.7,0.5,2.5,2.8,9.5,1.7
Minnesota Timberwolves,82.0,24.0,58.0,0.293,48.3,97.8,36.4,82.5,44.1,6.6,18.8,35.3,18.3,23.9,76.9,11.9,29.8,41.7,20.4,14.2,6.2,3.9,5.9,21.8,20.0,-4.9,Minnesota Timberwolves,82.0,24.0,58.0,3961.0,104.9,109.9,-5.0,56.1,1.44,15.9,32.1,71.7,51.1,15.2,48.1,52.6,92.76,45.3,7645.0,Minnesota Timberwolves,82.0,24.0,58.0,48.3,109.9,29.8,71.7,6.2,3.9,16.5,12.1,13.0,39.8,Minnesota Timberwolves,82.0,24.0,58.0,48.3,37.9,80.0,47.4,6.5,17.3,37.7,20.3,26.2,77.8,9.9,31.0,40.9,21.5,12.5,7.4,5.9,3.9,20.0,21.8,102.7,4.9,Minnesota Timberwolves,46.0,17.0,29.0,37.0,3.9,7.7,2.6,6.2,41.5,0.6,1.8,34.1,1.8,2.4,77.3,0.8,2.0,2.8,1.3,1.1,0.4,0.3,0.4,2.4,1.9,-1.7,Minnesota Timberwolves,46.0,17.0,29.0,179.0,102.9,120.8,-17.9,50.4,1.15,13.2,32.2,60.6,45.7,15.2,46.5,52.5,93.24,34.9,Minnesota Timberwolves,46.0,17.0,29.0,3.9,3.0,6.3,48.3,0.6,1.7,35.5,2.7,3.4,78.5,1.1,2.5,3.6,1.4,0.8,0.6,0.4,0.3,1.9,2.4,9.3,1.7
Oklahoma City Thunder,82.0,23.0,59.0,0.28,48.3,97.0,36.6,81.9,44.7,4.0,11.6,34.6,19.8,25.2,78.6,12.2,30.5,42.6,20.3,16.2,7.4,4.5,5.0,20.2,20.2,-6.1,Oklahoma City Thunder,82.0,23.0,59.0,3961.0,101.4,107.6,-6.2,55.5,1.25,15.6,30.9,71.6,50.8,17.0,47.1,52.1,95.1,46.4,7841.0,Oklahoma City Thunder,82.0,23.0,59.0,48.3,107.6,30.5,71.6,7.4,4.5,19.0,13.0,14.0,44.7,Oklahoma City Thunder,82.0,23.0,59.0,48.3,39.4,82.9,47.5,6.4,17.5,36.4,17.9,23.5,76.1,10.8,30.4,41.2,21.6,13.9,8.5,5.0,4.5,20.2,20.2,103.1,6.1,Oklahoma City Thunder,43.0,16.0,27.0,37.2,3.6,7.4,2.5,5.7,43.6,0.3,1.1,27.1,2.1,2.7,78.0,1.0,2.5,3.5,1.2,1.1,0.4,0.4,0.5,2.1,2.0,-0.4,Oklahoma City Thunder,43.0,16.0,27.0,155.0,101.9,102.4,-0.5,49.1,1.06,12.6,33.8,68.5,52.0,15.8,46.3,53.7,98.55,50.3,Oklahoma City Thunder,43.0,16.0,27.0,3.6,2.6,6.1,42.8,0.6,1.6,36.2,2.0,2.7,71.2,0.9,2.0,3.0,1.2,0.9,0.6,0.5,0.4,2.0,2.1,7.8,0.4
