general_traditional_Team,general_traditional_GP,general_traditional_W,general_traditional_L,general_traditional_WIN%,general_traditional_Min,general_traditional_PTS,general_traditional_FGM,general_traditional_FGA,general_traditional_FG%,general_traditional_3PM,general_traditional_3PA,general_traditional_3P%,general_traditional_FTM,general_traditional_FTA,general_traditional_FT%,general_traditional_OREB,general_traditional_DREB,general_traditional_REB,general_traditional_AST,general_traditional_TOV,general_traditional_STL,general_traditional_BLK,general_traditional_BLKA,general_traditional_PF,general_traditional_PFD,general_traditional_+/-,general_advanced_TEAM,general_advanced_GP,general_advanced_W,general_advanced_L,general_advanced_MIN,general_advanced_OffRtg,general_advanced_DefRtg,general_advanced_NetRtg,general_advanced_AST%,general_advanced_AST/TO,general_advanced_AST,general_advanced_OREB%,general_advanced_DREB%,general_advanced_REB%,general_advanced_TOV%,general_advanced_eFG%,general_advanced_TS%,general_advanced_PACE,general_advanced_PIE,general_advanced_POSS,general_defense_TEAM,general_defense_GP,general_defense_W,general_defense_L,general_defense_MIN,general_defense_DEF RTG,general_defense_DREB,general_defense_DREB%,general_defense_STL,general_defense_BLK,general_defense_OPP PTS,general_defense_OPP PTS.1,general_defense_OPP PTS.2,general_defense_OPP PTS.3,general_opponent_TEAM,general_opponent_Games Played,general_opponent_Wins,general_opponent_Losses,general_opponent_Minutes Played,general_opponent_Opponent's Field Goals Made,general_opponent_Opponent's Field Goals Attempted,general_opponent_Opponent's Field Goal Percentage,general_opponent_Opponent's 3 Point Field Goals Made,general_opponent_Opponent's 3 Point Field Goals Attempted,general_opponent_Opponent's 3 Point Field Goal Percentage,general_opponent_Opponent's Free Throws Made,general_opponent_Opponent's Free Throws Attempted,general_opponent_Opponent's Free Throw Percentage,general_opponent_Opponent's Offensive Rebounds,general_opponent_Opponent's Defensive Rebounds,general_opponent_Opponent's Rebounds,general_opponent_Opponent's Assists,general_opponent_Opponent's Turnovers,general_opponent_Opponent's Steals,general_opponent_Opponent's Blocks,general_opponent_Opponent's Blocked Field Goal Attempts,general_opponent_Opponent's Personal Fouls,general_opponent_Opponent's Personal Fouls Drawn,general_opponent_Opponent's Points,general_opponent_Plus-Minus,clutch-traditional_TEAM,clutch-traditional_Games Played,clutch-traditional_Wins,clutch-traditional_Losses,clutch-traditional_Win Percentage,clutch-traditional_Minutes Played,clutch-traditional_Points,clutch-traditional_Field Goals Made,clutch-traditional_Field Goals Attempted,clutch-traditional_Field Goal Percentage,clutch-traditional_3 Point Field Goals Made,clutch-traditional_3 Point Field Goals Attempted,clutch-traditional_3 Point Field Goal Percentage,clutch-traditional_Free Throws Made,clutch-traditional_Free Throws Attempted,clutch-traditional_Free Throw Percentage,clutch-traditional_Offensive Rebounds,clutch-traditional_Defensive Rebounds,clutch-traditional_Rebounds,clutch-traditional_Assists,clutch-traditional_Turnovers,clutch-traditional_Steals,clutch-traditional_Blocks,clutch-traditional_Blocks Against,clutch-traditional_Personal Fouls,clutch-traditional_Personal Fouls Drawn,clutch-traditional_Plus-Minus,clutch-advanced_TEAM,clutch-advanced_Games Played,clutch-advanced_Wins,clutch-advanced_Losses,clutch-advanced_Minutes Played,clutch-advanced_Offensive Rating,clutch-advanced_Defensive Rating,clutch-advanced_Net Rating,clutch-advanced_Assist Percentage,clutch-advanced_Assist to Turnover Ratio,clutch-advanced_Assist Ratio,clutch-advanced_Offensive Rebounding Percentage,clutch-advanced_Defensive Rebounding Percentage,clutch-advanced_Rebounding Percentage,clutch-advanced_Turnover Ratio,clutch-advanced_Effective Field Goal Percentage,clutch-advanced_True Shooting Percentage,clutch-advanced_Pace,clutch-advanced_Player Impact Estimate,clutch-opponent_TEAM,clutch-opponent_Games Played,clutch-opponent_Wins,clutch-opponent_Losses,clutch-opponent_Minutes Played,clutch-opponent_Opponent's Field Goals Made,clutch-opponent_Opponent's Field Goals Attempted,clutch-opponent_Opponent's Field Goal Percentage,clutch-opponent_Opponent's 3 Point Field Goals Made,clutch-opponent_Opponent's 3 Point Field Goals Attempted,clutch-opponent_Opponent's 3 Point Field Goal Percentage,clutch-opponent_Opponent's Free Throws Made,clutch-opponent_Opponent's Free Throws Attempted,clutch-opponent_Opponent's Free Throw Percentage,clutch-opponent_Opponent's Offensive Rebounds,clutch-opponent_Opponent's Defensive Rebounds,clutch-opponent_Opponent's Rebounds,clutch-opponent_Opponent's Assists,clutch-opponent_Opponent's Turnovers,clutch-opponent_Opponent's Steals,clutch-opponent_Opponent's Blocks,clutch-opponent_Opponent's Blocked Field Goal Attempts,clutch-opponent_Opponent's Personal Fouls,clutch-opponent_Opponent's Personal Fouls Drawn,clutch-opponent_Opponent's Points,clutch-opponent_Plus-Minus
Toronto Raptors,82.0,49.0,33.0,0.598,48.4,104.0,37.9,83.3,45.5,8.9,25.1,35.2,19.3,24.6,78.7,10.7,30.8,41.5,20.7,12.9,7.5,4.4,5.0,20.9,20.3,3.1,Toronto Raptors,82.0,49.0,33.0,3971.0,110.2,107.1,3.1,54.7,1.61,16.1,30.1,68.9,49.4,13.7,50.8,55.3,93.46,50.6,7736.0,Toronto Raptors,82.0,49.0,33.0,48.4,107.1,30.8,68.9,7.5,4.4,15.0,14.1,12.4,43.7,Toronto Raptors,82.0,49.0,33.0,48.4,38.0,82.8,45.9,7.7,22.3,34.6,17.2,23.5,73.3,11.2,31.2,42.5,22.8,14.4,6.9,5.0,4.4,20.3,20.9,100.9,-3.1,Toronto Raptors,43.0,22.0,21.0,51.2,4.3,9.0,3.0,7.3,40.8,0.7,2.3,28.9,2.4,3.0,79.7,1.2,2.7,3.9,1.3,0.9,0.5,0.3,0.5,2.4,2.4,-0.6,Toronto Raptors,43.0,22.0,21.0,184.0,106.6,110.2,-3.6,42.6,1.45,11.3,38.1,61.9,50.1,10.4,45.3,52.1,96.07,48.6,Toronto Raptors,43.0,22.0,21.0,4.3,3.0,7.2,42.4,0.9,2.5,33.9,2.6,3.7,71.1,1.3,2.6,3.9,1.7,1.1,0.4,0.5,0.3,2.4,2.4,9.6,0.6
Washington Wizards,82.0,46.0,36.0,0.561,48.7,98.5,38.3,82.8,46.2,6.1,16.8,36.0,15.9,21.4,74.2,10.5,34.2,44.7,24.0,15.0,7.3,4.6,4.3,20.8,19.6,0.7,Washington Wizards,82.0,46.0,36.0,3991.0,103.0,102.4,0.6,62.7,1.6,18.1,28.8,72.6,51.4,15.7,49.9,53.4,94.29,52.5,7844.0,Washington Wizards,82.0,46.0,36.0,48.7,102.4,34.2,72.6,7.3,4.6,16.3,12.6,11.7,38.3,Washington Wizards,82.0,46.0,36.0,48.7,36.2,83.5,43.3,8.0,23.0,34.9,17.5,23.7,73.8,10.0,31.7,41.7,19.9,14.0,8.0,4.3,4.6,19.6,20.8,97.8,-0.7,Washington Wizards,42.0,21.0,21.0,50.0,4.8,8.9,3.0,7.6,39.0,0.5,1.9,23.8,2.6,3.6,70.6,1.0,3.1,4.2,1.4,1.4,0.6,0.4,0.6,2.4,2.6,-1.2,Washington Wizards,42.0,21.0,21.0,200.0,92.4,103.9,-11.5,48.4,1.02,11.5,29.4,67.0,48.2,14.5,42.0,48.7,98.01,40.6,Washington Wizards,42.0,21.0,21.0,4.8,3.5,8.3,41.7,0.8,2.4,34.0,2.4,3.0,79.4,1.2,3.5,4.7,1.8,1.1,0.7,0.6,0.4,2.6,2.4,10.1,1.2
New Orleans Pelicans,82.0,45.0,37.0,0.549,48.2,99.4,37.9,82.9,45.7,7.1,19.3,37.0,16.4,21.8,75.1,11.5,32.0,43.5,22.0,13.3,6.7,6.2,5.8,18.7,18.7,0.8,New Orleans Pelicans,82.0,45.0,37.0,3956.0,107.1,106.3,0.8,58.1,1.66,17.1,30.9,71.2,51.1,14.3,50.1,53.7,92.29,50.8,7608.0,New Orleans Pelicans,82.0,45.0,37.0,48.2,106.3,32.0,71.2,6.7,6.2,14.8,12.9,13.7,46.5,New Orleans Pelicans,82.0,45.0,37.0,48.2,37.9,83.1,45.6,6.5,19.6,33.5,16.2,21.4,75.9,10.6,30.9,41.5,20.7,12.2,6.8,5.8,6.2,18.7,18.7,98.6,-0.8,New Orleans Pelicans,44.0,23.0,21.0,52.3,3.7,8.0,2.6,6.3,41.7,0.5,1.5,36.9,2.2,2.8,79.3,1.0,2.5,3.5,1.5,0.9,0.4,0.6,0.7,1.8,2.0,0.1,New Orleans Pelicans,44.0,23.0,21.0,162.0,106.7,106.8,-0.1,57.8,1.63,14.7,35.2,70.5,52.3,12.4,46.0,53.1,97.22,51.9,New Orleans Pelicans,44.0,23.0,21.0,3.7,2.6,6.2,42.5,0.6,2.1,29.3,2.0,2.5,81.5,0.8,2.4,3.2,1.3,0.8,0.3,0.7,0.6,2.0,1.8,7.9,-0.1
Oklahoma City Thunder,82.0,45.0,37.0,0.549,48.4,104.0,38.8,86.8,44.7,7.7,22.7,33.9,18.6,24.6,75.4,12.8,34.7,47.5,20.5,14.7,7.3,5.5,4.6,22.3,20.4,2.2,Oklahoma City Thunder,82.0,45.0,37.0,3966.0,106.7,104.6,2.1,52.8,1.4,15.3,31.8,73.0,52.4,15.1,49.2,53.2,96.61,50.5,7988.0,Oklahoma City Thunder,82.0,45.0,37.0,48.4,104.6,34.7,73.0,7.3,5.5,16.5,12.8,12.5,42.8,Oklahoma City Thunder,82.0,45.0,37.0,48.4,37.6,85.5,44.0,8.3,24.2,34.3,18.2,24.5,74.5,11.2,31.5,42.7,22.1,13.6,7.8,4.6,5.5,20.4,22.3,101.8,-2.2,Oklahoma City Thunder,42.0,19.0,23.0,45.2,3.9,8.0,2.9,7.5,38.4,0.7,2.5,26.4,1.6,2.3,70.1,1.0,3.0,4.0,1.2,0.9,0.5,0.6,0.4,2.5,1.8,0.0,Oklahoma City Thunder,42.0,19.0,23.0,162.0,96.8,99.1,-2.3,40.5,1.26,10.8,28.1,74.3,49.9,11.2,42.9,47.2,101.98,45.4,Oklahoma City Thunder,42.0,19.0,23.0,3.9,2.5,6.5,38.3,0.6,2.0,32.9,2.4,3.2,75.2,0.7,3.1,3.8,1.3,1.0,0.4,0.4,0.6,1.8,2.5,8.0,0.0
Milwaukee Bucks,82.0,41.0,41.0,0.5,48.6,97.8,37.6,82.0,45.9,6.6,18.3,36.3,16.0,21.1,75.7,10.7,31.4,42.1,23.6,16.7,9.6,4.9,4.8,22.1,20.1,0.4,Milwaukee Bucks,82.0,41.0,41.0,3986.0,102.0,101.4,0.6,62.7,1.41,17.8,29.0,68.6,49.1,17.5,49.9,53.6,94.82,51.1,7867.0,Milwaukee Bucks,82.0,41.0,41.0,48.6,101.4,31.4,68.6,9.6,4.9,16.8,13.3,10.7,39.8,Milwaukee Bucks,82.0,41.0,41.0,48.6,35.6,81.5,43.7,8.2,24.1,34.2,18.0,24.3,74.2,11.4,31.4,42.9,22.3,17.4,8.6,4.8,4.9,20.1,22.1,97.4,-0.4,Milwaukee Bucks,43.0,20.0,23.0,46.5,4.5,8.6,2.8,7.9,36.1,0.6,2.0,28.2,2.3,3.0,77.1,1.3,3.0,4.4,1.3,1.1,0.4,0.5,0.5,2.4,2.4,-0.5,Milwaukee Bucks,43.0,20.0,23.0,192.0,97.1,98.2,-1.1,46.7,1.24,11.1,35.1,69.0,50.8,12.1,39.6,46.6,97.19,43.3,Milwaukee Bucks,43.0,20.0,23.0,4.5,3.0,7.3,41.4,0.7,2.5,26.4,2.3,3.1,74.8,1.1,3.2,4.3,1.7,1.2,0.6,0.5,0.5,2.4,2.4,9.0,0.5
Boston Celtics,82.0,40.0,42.0,0.488,48.5,101.4,38.9,87.9,44.3,8.0,24.6,32.7,15.4,20.5,75.4,11.1,32.7,43.8,24.5,13.8,8.2,3.6,5.3,21.2,18.8,0.2,Boston Celtics,82.0,40.0,42.0,3976.0,103.8,103.5,0.3,62.9,1.77,18.0,28.9,71.0,49.5,14.2,48.9,52.3,96.71,49.8,8007.0,Boston Celtics,82.0,40.0,42.0,48.5,103.5,32.7,71.0,8.2,3.6,16.2,13.5,10.9,44.6,Boston Celtics,82.0,40.0,42.0,48.5,38.1,84.7,45.0,7.4,22.0,33.6,17.6,23.3,75.5,10.9,33.8,44.7,21.9,15.1,7.1,5.3,3.6,18.8,21.2,101.2,-0.2,Boston Celtics,45.0,20.0,25.0,44.4,3.9,8.8,2.8,7.2,39.5,0.8,2.5,33.3,2.3,3.0,77.6,1.1,2.5,3.6,1.8,1.1,0.5,0.3,0.7,2.6,2.2,0.0,Boston Celtics,45.0,20.0,25.0,174.0,104.7,103.6,1.1,62.5,1.67,15.2,33.8,71.7,50.9,12.7,45.2,51.8,105.64,46.4,Boston Celtics,45.0,20.0,25.0,3.9,2.7,6.2,43.9,0.4,1.7,25.3,3.0,3.7,80.7,0.9,2.6,3.5,1.1,1.0,0.4,0.7,0.3,2.2,2.6,8.9,0.0
Phoenix Suns,82.0,39.0,43.0,0.476,48.5,102.4,38.8,85.8,45.2,8.5,25.0,34.1,16.4,21.5,76.0,10.9,32.2,43.2,20.2,15.1,8.5,4.7,4.1,21.3,20.3,-0.9,Phoenix Suns,82.0,39.0,43.0,3976.0,104.2,105.3,-1.1,52.2,1.34,15.4,28.1,69.8,48.9,15.4,50.1,53.7,97.2,49.1,8058.0,Phoenix Suns,82.0,39.0,43.0,48.5,105.3,32.2,69.8,8.5,4.7,17.2,14.4,15.2,45.3,Phoenix Suns,82.0,39.0,43.0,48.5,38.4,85.0,45.2,7.7,21.9,35.2,18.8,24.8,75.9,11.6,33.7,45.3,21.1,15.6,7.9,4.1,4.7,20.3,21.3,103.3,0.9,Phoenix Suns,47.0,22.0,25.0,46.8,4.4,9.4,2.9,6.9,42.1,0.6,2.0,27.7,3.0,3.7,80.7,1.1,3.2,4.3,1.1,1.5,0.8,0.4,0.3,3.0,2.9,-0.4,Phoenix Suns,47.0,22.0,25.0,207.0,101.1,101.1,0.0,39.7,0.78,9.9,30.2,66.3,50.0,15.9,46.1,54.9,102.87,53.3,Phoenix Suns,47.0,22.0,25.0,4.4,3.0,7.8,38.6,0.7,2.2,30.5,3.0,3.9,76.6,1.1,2.7,3.9,1.4,1.4,0.7,0.3,0.4,2.9,3.0,9.7,0.4
Brooklyn Nets,82.0,38.0,44.0,0.463,48.6,98.0,37.4,83.0,45.1,6.6,19.9,33.1,16.6,22.2,74.8,10.3,32.0,42.4,20.9,13.8,7.0,4.1,4.5,19.3,20.0,-2.9,Brooklyn Nets,82.0,38.0,44.0,3986.0,103.4,106.3,-3.0,55.9,1.51,16.3,27.8,70.1,49.1,14.6,49.1,52.9,93.69,48.0,7777.0,Brooklyn Nets,82.0,38.0,44.0,48.6,106.3,32.0,70.1,7.0,4.1,15.6,14.0,13.8,43.6,Brooklyn Nets,82.0,38.0,44.0,48.6,38.4,84.3,45.6,8.5,23.7,35.8,15.6,21.3,73.1,11.4,32.9,44.3,23.7,13.9,7.8,4.5,4.1,20.0,19.3,100.9,2.9,Brooklyn Nets,42.0,24.0,18.0,57.1,4.1,7.8,2.5,6.5,37.9,0.5,2.0,26.8,2.4,3.0,78.9,1.0,2.8,3.7,1.3,1.1,0.4,0.5,0.3,2.3,2.2,-0.4,Brooklyn Nets,42.0,24.0,18.0,171.0,95.1,103.6,-8.5,51.5,1.13,11.9,31.4,65.1,48.7,13.6,41.9,50.1,95.34,45.2,Brooklyn Nets,42.0,24.0,18.0,4.1,2.7,7.0,38.2,0.6,2.0,31.0,2.2,3.0,75.2,1.2,2.9,4.1,1.5,0.8,0.6,0.3,0.5,2.2,2.3,8.2,0.4
Indiana Pacers,82.0,38.0,44.0,0.463,48.4,97.3,36.6,83.2,43.9,7.5,21.2,35.2,16.7,22.2,75.6,10.4,34.4,44.9,21.4,14.0,6.2,4.6,4.7,21.2,21.4,0.3,Indiana Pacers,82.0,38.0,44.0,3971.0,102.9,102.7,0.2,58.6,1.53,16.6,28.6,73.5,51.1,14.8,48.4,52.3,93.67,50.5,7753.0,Indiana Pacers,82.0,38.0,44.0,48.4,102.7,34.4,73.5,6.2,4.6,15.5,11.8,13.0,38.3,Indiana Pacers,82.0,38.0,44.0,48.4,36.0,82.7,43.5,7.2,20.9,34.5,17.9,23.8,75.3,9.8,33.0,42.7,19.9,12.7,7.5,4.7,4.6,21.4,21.2,97.0,-0.3,Indiana Pacers,48.0,23.0,25.0,47.9,4.1,8.4,2.6,6.7,38.5,0.6,2.0,28.9,2.6,3.3,80.1,0.8,3.0,3.9,1.5,0.9,0.5,0.5,0.3,2.3,2.4,0.1,Indiana Pacers,48.0,23.0,25.0,197.0,99.8,97.5,2.2,58.1,1.71,13.7,29.3,67.2,49.1,10.4,42.9,51.3,97.95,56.1,Indiana Pacers,48.0,23.0,25.0,4.1,2.5,7.1,35.7,0.6,2.0,28.7,2.6,3.4,75.9,1.2,2.9,4.1,1.2,1.0,0.5,0.3,0.5,2.4,2.3,8.2,-0.1
Utah Jazz,82.0,38.0,44.0,0.463,48.1,95.1,35.4,79.2,44.7,7.4,21.7,34.3,17.0,23.5,72.1,12.0,31.9,44.0,19.9,15.3,7.6,6.0,4.7,19.3,19.6,0.2,Utah Jazz,82.0,38.0,44.0,3941.0,104.2,104.1,0.1,56.3,1.3,15.8,33.2,71.5,52.4,16.8,49.4,53.1,91.1,50.7,7486.0,Utah Jazz,82.0,38.0,44.0,48.1,104.1,31.9,71.5,7.6,6.0,17.4,12.5,12.6,39.5,Utah Jazz,82.0,38.0,44.0,48.1,35.8,80.3,44.6,7.4,20.4,36.2,16.0,21.5,74.4,9.9,29.3,39.2,19.4,13.1,8.2,4.7,6.0,19.6,19.3,94.9,-0.2,Utah Jazz,41.0,17.0,24.0,41.5,3.4,7.3,2.0,5.7,34.9,0.2,1.4,17.2,3.1,4.1,75.3,1.2,2.6,3.9,0.9,1.1,0.5,0.4,0.5,1.9,2.4,-0.1,Utah Jazz,41.0,17.0,24.0,139.0,94.9,99.7,-4.7,44.4,0.78,8.7,41.1,70.3,55.6,14.6,37.1,48.9,106.74,49.8,Utah Jazz,41.0,17.0,24.0,3.4,2.3,6.0,38.7,0.4,1.6,25.8,2.3,3.0,77.0,0.9,2.2,3.1,1.2,0.8,0.6,0.5,0.4,2.4,1.9,7.4,0.1
Miami Heat,82.0,37.0,45.0,0.451,48.1,94.7,35.2,77.2,45.6,6.8,20.2,33.5,17.5,23.7,74.1,9.1,30.0,39.1,19.8,14.8,7.8,4.5,4.4,20.0,20.9,-2.6,Miami Heat,82.0,37.0,45.0,3946.0,103.2,106.1,-3.0,56.4,1.34,16.1,28.4,68.7,48.9,16.1,50.0,54.0,91.49,49.2,7526.0,Miami Heat,82.0,37.0,45.0,48.1,106.1,30.0,68.7,7.8,4.5,16.9,13.3,11.4,41.0,Miami Heat,82.0,37.0,45.0,48.1,36.1,79.5,45.4,8.1,23.0,35.3,17.0,23.2,73.0,10.9,30.1,41.0,21.3,14.8,7.9,4.4,4.5,20.9,20.0,97.3,2.6,Miami Heat,40.0,23.0,17.0,57.5,3.4,7.4,2.3,5.7,40.3,0.6,2.1,30.1,2.2,2.7,80.6,0.7,2.3,3.0,1.2,0.9,0.3,0.4,0.3,1.6,1.9,1.2,Miami Heat,40.0,23.0,17.0,135.0,101.7,91.8,9.9,50.5,1.28,12.3,28.7,67.6,48.3,12.5,45.8,53.7,99.35,59.9,Miami Heat,40.0,23.0,17.0,3.4,1.9,5.3,36.3,0.4,1.7,22.1,2.0,2.4,80.4,0.8,2.4,3.2,0.7,0.9,0.4,0.3,0.4,1.9,1.6,6.2,-1.2
Charlotte Hornets,82.0,33.0,49.0,0.402,48.5,94.2,35.5,84.5,42.0,6.1,19.1,31.8,17.0,22.8,74.8,10.0,34.1,44.1,20.2,11.9,6.1,5.5,5.4,18.2,20.8,-3.2,Charlotte Hornets,82.0,33.0,49.0,3981.0,99.6,103.0,-3.4,56.8,1.69,15.8,27.0,74.6,50.2,12.6,45.6,49.8,93.45,48.2,7753.0,Charlotte Hornets,82.0,33.0,49.0,48.5,103.0,34.1,74.6,6.1,5.5,12.8,12.6,11.0,38.5,Charlotte Hornets,82.0,33.0,49.0,48.5,36.8,83.7,44.0,7.9,22.1,35.7,15.8,20.4,77.2,8.9,35.2,44.1,22.1,12.6,6.1,5.4,5.5,20.8,18.2,97.3,3.2,Charlotte Hornets,41.0,17.0,24.0,41.5,4.4,8.0,2.5,7.1,35.5,0.3,1.6,21.2,2.6,3.5,74.8,1.0,3.1,4.1,1.1,1.0,0.4,0.5,0.5,2.4,2.3,-1.0,Charlotte Hornets,41.0,17.0,24.0,178.0,90.6,99.7,-9.1,42.7,1.02,9.6,30.9,73.2,51.3,11.9,37.9,46.3,98.32,40.4,Charlotte Hornets,41.0,17.0,24.0,4.4,2.8,7.1,39.4,0.7,2.1,31.0,2.7,3.4,79.4,1.0,3.3,4.2,1.6,1.0,0.4,0.5,0.5,2.3,2.4,9.0,1.0
Detroit Pistons,82.0,32.0,50.0,0.39,48.4,98.5,37.1,85.8,43.2,8.6,24.9,34.4,15.8,22.4,70.3,12.8,32.1,44.9,21.6,13.4,7.6,4.7,4.8,19.0,19.3,-1.0,Detroit Pistons,82.0,32.0,50.0,3966.0,104.3,105.4,-1.1,58.2,1.61,16.4,31.6,71.2,50.5,14.2,48.2,51.5,93.68,47.8,7741.0,Detroit Pistons,82.0,32.0,50.0,48.4,105.4,32.1,71.2,7.6,4.7,15.8,13.5,11.3,43.0,Detroit Pistons,82.0,32.0,50.0,48.4,37.9,83.1,45.6,7.7,21.8,35.5,16.0,20.7,77.2,10.7,33.4,44.1,23.8,14.0,7.0,4.8,4.7,19.3,19.0,99.5,1.0,Detroit Pistons,40.0,15.0,25.0,37.5,3.7,7.5,2.7,7.0,38.1,0.7,2.6,25.5,1.5,2.7,55.6,1.1,2.2,3.4,1.4,0.7,0.7,0.4,0.6,2.7,2.1,-1.0,Detroit Pistons,40.0,15.0,25.0,147.0,95.2,104.3,-9.1,50.9,1.93,12.8,32.5,69.0,47.9,8.9,42.8,45.8,103.73,36.6,Detroit Pistons,40.0,15.0,25.0,3.7,2.5,5.7,43.6,0.5,1.4,38.9,3.0,3.9,75.6,0.9,2.9,3.8,1.4,1.3,0.3,0.6,0.4,2.1,2.7,8.4,1.0
Denver Nuggets,82.0,30.0,52.0,0.366,48.5,101.5,37.8,87.3,43.3,8.0,24.8,32.5,17.8,24.3,73.4,12.3,32.4,44.7,21.8,14.2,7.8,4.5,6.1,23.0,20.7,-3.5,Denver Nuggets,82.0,30.0,52.0,3976.0,103.9,107.1,-3.3,57.7,1.53,16.2,30.3,70.0,49.4,14.6,47.9,51.8,96.87,46.5,8011.0,Denver Nuggets,82.0,30.0,52.0,48.5,107.1,32.4,70.0,7.8,4.5,16.4,14.1,13.2,42.9,Denver Nuggets,82.0,30.0,52.0,48.5,38.6,84.3,45.8,7.7,22.2,34.6,20.1,26.9,74.8,11.0,34.1,45.1,23.1,14.4,7.5,6.1,4.5,20.7,23.0,105.0,3.5,Denver Nuggets,38.0,14.0,24.0,36.8,4.2,9.1,3.2,7.6,41.4,0.8,2.6,29.3,2.0,2.6,77.3,1.4,2.3,3.7,1.7,1.1,0.3,0.6,0.4,2.3,1.9,-0.9,Denver Nuggets,38.0,14.0,24.0,160.0,107.2,114.5,-7.3,55.0,1.65,14.7,36.2,61.9,48.1,12.5,46.4,51.7,97.52,41.6,Denver Nuggets,38.0,14.0,24.0,4.2,3.4,7.3,46.4,0.8,2.1,38.3,2.4,3.2,75.4,1.1,2.9,3.9,1.9,1.0,0.6,0.4,0.6,1.9,2.3,10.0,0.9
Sacramento Kings,82.0,29.0,53.0,0.354,48.4,101.3,36.7,80.7,45.5,5.6,16.5,34.1,22.3,29.3,76.2,10.9,33.3,44.2,20.3,16.3,6.7,4.0,6.2,20.7,23.9,-3.7,Sacramento Kings,82.0,29.0,53.0,3971.0,104.5,108.2,-3.7,55.4,1.25,15.5,31.3,71.5,51.9,16.8,49.0,54.2,96.16,48.5,7952.0,Sacramento Kings,82.0,29.0,53.0,48.4,108.2,33.3,71.5,6.7,4.0,18.6,13.6,16.8,43.9,Sacramento Kings,82.0,29.0,53.0,48.4,39.5,86.5,45.6,8.8,25.1,34.9,17.3,23.1,74.8,11.0,30.2,41.2,23.3,12.9,8.7,6.2,4.0,23.9,20.7,105.0,3.7,Sacramento Kings,41.0,18.0,23.0,43.9,3.5,7.0,2.0,5.1,39.5,0.3,1.2,22.0,2.6,3.0,87.8,0.8,2.3,3.0,1.0,1.1,0.4,0.3,0.4,2.2,2.2,-1.1,Sacramento Kings,41.0,18.0,23.0,142.0,100.4,109.3,-9.0,49.4,0.87,11.3,33.6,65.0,50.5,16.5,42.1,54.0,98.66,45.0,Sacramento Kings,41.0,18.0,23.0,3.5,2.5,6.0,42.2,0.6,1.8,32.9,2.4,3.1,77.3,1.0,2.0,3.0,1.2,0.7,0.5,0.4,0.3,2.2,2.2,8.0,1.1
Orlando Magic,82.0,25.0,57.0,0.305,48.2,95.7,37.5,82.8,45.3,6.8,19.5,34.7,13.9,19.1,72.9,10.0,31.8,41.8,20.6,14.9,7.9,3.8,5.4,20.9,17.9,-5.7,Orlando Magic,82.0,25.0,57.0,3951.0,101.0,106.8,-5.9,55.0,1.39,16.2,26.9,71.6,49.1,15.7,49.4,52.4,94.51,45.5,7773.0,Orlando Magic,82.0,25.0,57.0,48.2,106.8,31.8,71.6,7.9,3.8,16.9,11.7,12.3,41.0,Orlando Magic,82.0,25.0,57.0,48.2,38.0,82.0,46.3,8.3,22.6,36.8,17.2,22.9,75.1,10.1,33.4,43.5,23.4,14.5,7.7,5.4,3.8,17.9,20.9,101.4,5.7,Orlando Magic,50.0,21.0,29.0,42.0,3.4,7.1,2.5,5.5,45.4,0.3,1.2,27.4,1.8,2.5,74.8,0.6,2.3,2.9,1.1,0.8,0.5,0.4,0.4,1.9,1.8,-0.4,Orlando Magic,50.0,21.0,29.0,170.0,103.5,105.6,-2.1,44.4,1.31,12.5,25.1,65.2,46.3,12.2,48.5,54.6,99.39,47.8,Orlando Magic,50.0,21.0,29.0,3.4,2.4,5.8,40.8,0.6,1.9,32.3,2.2,2.8,78.3,1.0,2.3,3.3,1.5,1.0,0.5,0.4,0.4,1.8,1.9,7.5,0.4
Los Angeles Lakers,82.0,21.0,61.0,0.256,48.6,98.5,37.2,85.6,43.5,6.5,18.9,34.4,17.5,23.6,74.1,11.6,32.3,43.9,20.9,13.2,7.0,4.5,4.8,21.2,19.4,-6.8,Los Angeles Lakers,82.0,21.0,61.0,3986.0,102.3,109.4,-7.1,56.2,1.58,15.9,29.0,72.0,49.7,13.8,47.3,51.3,95.03,45.0,7892.0,Los Angeles Lakers,82.0,21.0,61.0,48.6,109.4,32.3,72.0,7.0,4.5,15.9,12.5,15.1,45.1,Los Angeles Lakers,82.0,21.0,61.0,48.6,38.8,83.1,46.6,8.5,23.4,36.3,19.2,25.8,74.5,10.0,34.1,44.2,24.0,13.0,7.5,4.8,4.5,19.4,21.2,105.3,6.8,Los Angeles Lakers,46.0,15.0,31.0,32.6,4.5,9.1,3.0,7.8,38.3,0.5,2.0,23.3,2.7,3.2,81.9,1.0,3.0,3.9,1.5,1.1,0.5,0.5,0.5,3.0,2.3,-1.2,Los Angeles Lakers,46.0,15.0,31.0,205.0,97.7,110.0,-12.4,48.9,1.37,12.1,29.9,64.6,47.0,11.5,41.2,49.2,100.17,39.9,Los Angeles Lakers,46.0,15.0,31.0,4.5,3.0,7.3,41.2,0.7,2.0,32.6,3.6,4.8,74.3,1.3,3.3,4.7,1.6,1.0,0.7,0.5,0.5,2.3,3.0,10.2,1.2
